NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ENSG00000231672	4	2.831141710281372	0.007964813	Yes	
row_1	ENSG00000162599	9	1.8663946390151978	0.013054552	Yes	
row_2	ENSG00000241472	47	1.2392569780349731	0.012378312	Yes	
row_3	ENSG00000173320	58	1.134467601776123	0.0145782605	Yes	
row_4	ENSG00000151773	73	1.0527374744415283	0.016062276	Yes	
row_5	ENSG00000069667	80	1.0383657217025757	0.018448194	Yes	
row_6	ENSG00000153291	83	1.0363335609436035	0.021300424	Yes	
row_7	ENSG00000144218	95	0.9967032074928284	0.022971723	Yes	
row_8	ENSG00000120278	97	0.9917799830436707	0.02580927	Yes	
row_9	ENSG00000064199	102	0.9745188355445862	0.028241098	Yes	
row_10	ENSG00000197238	103	0.9723516702651978	0.031138835	Yes	
row_11	ENSG00000115380	106	0.9611424207687378	0.033766985	Yes	
row_12	ENSG00000019549	111	0.9456386566162109	0.036112748	Yes	
row_13	ENSG00000163806	124	0.9017555713653564	0.037383	Yes	
row_14	ENSG00000168386	125	0.8963617086410522	0.040054277	Yes	
row_15	ENSG00000116675	128	0.8817745447158813	0.0424459	Yes	
row_16	ENSG00000243444	135	0.8670175671577454	0.04432118	Yes	
row_17	ENSG00000110076	136	0.8666628003120422	0.04690395	Yes	
row_18	ENSG00000203724	142	0.8531637787818909	0.04885603	Yes	
row_19	ENSG00000205683	144	0.8452776074409485	0.05125698	Yes	
row_20	ENSG00000174021	155	0.8180095553398132	0.05251384	Yes	
row_21	ENSG00000239445	164	0.7885992527008057	0.05391924	Yes	
row_22	ENSG00000165046	177	0.7703326940536499	0.054797836	Yes	
row_23	ENSG00000164323	178	0.7696066498756409	0.057091366	Yes	
row_24	ENSG00000135549	205	0.7193909883499146	0.056164864	Yes	
row_25	ENSG00000163661	208	0.7141610383987427	0.058056977	Yes	
row_26	ENSG00000139344	209	0.7128638625144958	0.060181405	Yes	
row_27	ENSG00000006459	219	0.6999214291572571	0.06120444	Yes	
row_28	ENSG00000171843	228	0.6915705800056458	0.06232068	Yes	
row_29	ENSG00000231607	232	0.6848742961883545	0.064007424	Yes	
row_30	ENSG00000235884	233	0.6830503344535828	0.066043004	Yes	
row_31	ENSG00000126778	237	0.6766061186790466	0.0677051	Yes	
row_32	ENSG00000013619	247	0.6683035492897034	0.068633914	Yes	
row_33	ENSG00000156475	250	0.6610066294670105	0.07036762	Yes	
row_34	ENSG00000127920	264	0.6460047960281372	0.070757605	Yes	
row_35	ENSG00000115963	268	0.6424431204795837	0.0723179	Yes	
row_36	ENSG00000111907	272	0.6412988901138306	0.07387478	Yes	
row_37	ENSG00000157890	273	0.6407052874565125	0.07578417	Yes	
row_38	ENSG00000073803	274	0.6388773918151855	0.077688105	Yes	
row_39	ENSG00000162772	277	0.6348680257797241	0.079343915	Yes	
row_40	ENSG00000135540	278	0.6330580115318298	0.081230514	Yes	
row_41	ENSG00000165891	284	0.6245111227035522	0.08250118	Yes	
row_42	ENSG00000175592	287	0.6212523579597473	0.084116414	Yes	
row_43	ENSG00000169057	292	0.6180763244628906	0.085485995	Yes	
row_44	ENSG00000170006	299	0.6123167276382446	0.08660223	Yes	
row_45	ENSG00000146263	306	0.6094867587089539	0.08771003	Yes	
row_46	ENSG00000026103	332	0.5919000506401062	0.086521685	Yes	
row_47	ENSG00000111860	334	0.5885864496231079	0.088157654	Yes	
row_48	ENSG00000118260	351	0.5767683982849121	0.087987036	Yes	
row_49	ENSG00000080845	358	0.5736413598060608	0.08898801	Yes	
row_50	ENSG00000172159	359	0.5735112428665161	0.090697154	Yes	
row_51	ENSG00000239467	365	0.5709561705589294	0.09180822	Yes	
row_52	ENSG00000166266	366	0.5702866911888123	0.09350775	Yes	
row_53	ENSG00000230185	369	0.5695347785949707	0.09496886	Yes	
row_54	ENSG00000174891	374	0.5655122995376587	0.096181795	Yes	
row_55	ENSG00000070081	379	0.5633955597877502	0.097388424	Yes	
row_56	ENSG00000153317	389	0.5576715469360352	0.09798753	Yes	
row_57	ENSG00000151322	399	0.5509990453720093	0.098566756	Yes	
row_58	ENSG00000176165	401	0.5508187413215637	0.10009018	Yes	
row_59	ENSG00000136451	407	0.5468217134475708	0.10112932	Yes	
row_60	ENSG00000181826	414	0.5416339635848999	0.10203492	Yes	
row_61	ENSG00000164741	415	0.5406542420387268	0.10364614	Yes	
row_62	ENSG00000233384	416	0.5390970706939697	0.10525272	Yes	
row_63	ENSG00000231991	419	0.5365674495697021	0.10661558	Yes	
row_64	ENSG00000136715	421	0.5352416634559631	0.108092576	Yes	
row_65	ENSG00000100077	431	0.5290466547012329	0.10860638	Yes	
row_66	ENSG00000110888	435	0.5279024243354797	0.10982533	Yes	
row_67	ENSG00000005020	443	0.5245168209075928	0.11056182	Yes	
row_68	ENSG00000138696	464	0.5132468342781067	0.10972953	Yes	
row_69	ENSG00000026508	469	0.5118933320045471	0.11078267	Yes	
row_70	ENSG00000079156	473	0.5097328424453735	0.11194747	Yes	
row_71	ENSG00000188916	478	0.5068539381027222	0.112985596	Yes	
row_72	ENSG00000136052	491	0.5018894076347351	0.11306419	Yes	
row_73	ENSG00000170365	498	0.49905988574028015	0.113842905	Yes	
row_74	ENSG00000040341	502	0.4979773759841919	0.11497267	Yes	
row_75	ENSG00000022267	519	0.491428405046463	0.11454773	Yes	
row_76	ENSG00000198363	530	0.4875052869319916	0.11481964	Yes	
row_77	ENSG00000090905	532	0.48662564158439636	0.11615176	Yes	
row_78	ENSG00000117525	534	0.4864974915981293	0.1174835	Yes	
row_79	ENSG00000160219	541	0.4827563464641571	0.118213624	Yes	
row_80	ENSG00000124813	543	0.4810413122177124	0.1195291	Yes	
row_81	ENSG00000169760	551	0.4777900278568268	0.12012634	Yes	
row_82	ENSG00000185920	555	0.4771271049976349	0.12119396	Yes	
row_83	ENSG00000107249	566	0.471935898065567	0.12141948	Yes	
row_84	ENSG00000260088	567	0.47181418538093567	0.12282555	Yes	
row_85	ENSG00000238113	571	0.47120940685272217	0.12387554	Yes	
row_86	ENSG00000048405	575	0.4696035385131836	0.12492075	Yes	
row_87	ENSG00000163322	578	0.46679309010505676	0.12607567	Yes	
row_88	ENSG00000172171	593	0.4592782258987427	0.1257911	Yes	
row_89	ENSG00000196562	594	0.4587305188179016	0.12715818	Yes	
row_90	ENSG00000146592	603	0.45505914092063904	0.12756957	Yes	
row_91	ENSG00000166165	604	0.45454874634742737	0.12892419	Yes	
row_92	ENSG00000124762	605	0.45399585366249084	0.13027716	Yes	
row_93	ENSG00000110987	632	0.44423407316207886	0.12853065	Yes	
row_94	ENSG00000165030	641	0.44141480326652527	0.12890139	Yes	
row_95	ENSG00000197977	645	0.43998634815216064	0.12985834	Yes	
row_96	ENSG00000145555	650	0.4384925067424774	0.13069274	Yes	
row_97	ENSG00000060762	659	0.43597427010536194	0.13104726	Yes	
row_98	ENSG00000179476	668	0.4340316355228424	0.13139601	Yes	
row_99	ENSG00000196405	674	0.4311349093914032	0.13209039	Yes	
row_100	ENSG00000131018	679	0.43043968081474304	0.13290079	Yes	
row_101	ENSG00000233237	683	0.4301188588142395	0.13382833	Yes	
row_102	ENSG00000067900	686	0.4290477931499481	0.13487077	Yes	
row_103	ENSG00000071205	688	0.42839834094047546	0.13602936	Yes	
row_104	ENSG00000181381	694	0.42625537514686584	0.1367092	Yes	
row_105	ENSG00000010803	703	0.42391636967658997	0.13702779	Yes	
