NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ENSG00000125462	1	2.948413610458374	0.010584192	Yes	
row_1	ENSG00000127423	13	1.6027768850326538	0.015103016	Yes	
row_2	ENSG00000157833	15	1.3822962045669556	0.020002445	Yes	
row_3	ENSG00000162174	21	1.2913132905960083	0.024099253	Yes	
row_4	ENSG00000122432	35	1.119458794593811	0.026627524	Yes	
row_5	ENSG00000274213	42	1.0178803205490112	0.029613722	Yes	
row_6	ENSG00000189157	44	0.9976314902305603	0.033116877	Yes	
row_7	ENSG00000231672	52	0.9376447796821594	0.035693742	Yes	
row_8	ENSG00000198729	56	0.9043980240821838	0.03862229	Yes	
row_9	ENSG00000159388	58	0.8992165923118591	0.041768216	Yes	
row_10	ENSG00000141040	59	0.8877070546150208	0.044990454	Yes	
row_11	ENSG00000166347	62	0.8724042773246765	0.047920965	Yes	
row_12	ENSG00000164683	69	0.8506409525871277	0.05030011	Yes	
row_13	ENSG00000165891	73	0.8223724961280823	0.052930918	Yes	
row_14	ENSG00000026103	88	0.7810243964195251	0.05411263	Yes	
row_15	ENSG00000117525	89	0.7809851169586182	0.05694749	Yes	
row_16	ENSG00000011422	100	0.749024510383606	0.058485415	Yes	
row_17	ENSG00000120278	103	0.7447611689567566	0.0609526	Yes	
row_18	ENSG00000104419	104	0.7442606687545776	0.06365415	Yes	
row_19	ENSG00000124762	105	0.7398274540901184	0.06633961	Yes	
row_20	ENSG00000187556	108	0.7276068925857544	0.068744525	Yes	
row_21	ENSG00000160219	109	0.7272990345954895	0.071384504	Yes	
row_22	ENSG00000116514	110	0.7140323519706726	0.07397634	Yes	
row_23	ENSG00000165046	114	0.7015984058380127	0.07616875	Yes	
row_24	ENSG00000239445	126	0.6876630187034607	0.07736585	Yes	
row_25	ENSG00000250222	132	0.6627458930015564	0.07918106	Yes	
row_26	ENSG00000233384	135	0.6570143103599548	0.08132974	Yes	
row_27	ENSG00000250303	137	0.6515899896621704	0.08357682	Yes	
row_28	ENSG00000230185	142	0.63825923204422	0.085421234	Yes	
row_29	ENSG00000163577	147	0.6228212714195251	0.08720961	Yes	
row_30	ENSG00000058866	148	0.6225481033325195	0.089469366	Yes	
row_31	ENSG00000121039	154	0.6143288612365723	0.09110882	Yes	
row_32	ENSG00000276075	155	0.6118032932281494	0.09332958	Yes	
row_33	ENSG00000163661	163	0.5987343788146973	0.09467625	Yes	
row_34	ENSG00000175592	165	0.59686279296875	0.096724674	Yes	
row_35	ENSG00000239467	173	0.58742356300354	0.09803029	Yes	
row_36	ENSG00000110987	176	0.5801892280578613	0.099900104	Yes	
row_37	ENSG00000118804	179	0.5776703357696533	0.101760775	Yes	
