NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ENSG00000102362	4	2.7286787033081055	0.009027051	Yes	
row_1	ENSG00000125462	5	2.620213270187378	0.018148866	Yes	
row_2	ENSG00000106484	6	2.5452542304992676	0.027009722	Yes	
row_3	ENSG00000166823	7	2.168086290359497	0.034557536	Yes	
row_4	ENSG00000241472	9	1.9918838739395142	0.041373838	Yes	
row_5	ENSG00000239445	20	1.445169448852539	0.045224026	Yes	
row_6	ENSG00000164683	23	1.341737985610962	0.04965887	Yes	
row_7	ENSG00000243444	28	1.221421241760254	0.053438667	Yes	
row_8	ENSG00000162643	33	1.1301383972167969	0.05690068	Yes	
row_9	ENSG00000026103	34	1.1295061111450195	0.060832858	Yes	
row_10	ENSG00000141574	35	1.124707579612732	0.06474833	Yes	
row_11	ENSG00000274213	41	1.0528579950332642	0.06782322	Yes	
row_12	ENSG00000159388	45	1.0139448642730713	0.07099881	Yes	
row_13	ENSG00000104419	49	0.9849569201469421	0.07407349	Yes	
row_14	ENSG00000188732	50	0.9835227727890015	0.07749745	Yes	
row_15	ENSG00000173890	52	0.97719806432724	0.0807813	Yes	
row_16	ENSG00000100592	56	0.9419323205947876	0.0837062	Yes	
row_17	ENSG00000120278	60	0.9040114283561707	0.08649909	Yes	
row_18	ENSG00000007372	62	0.8907151222229004	0.08948186	Yes	
row_19	ENSG00000165891	65	0.8667176365852356	0.092263006	Yes	
row_20	ENSG00000115963	79	0.7978131175041199	0.09350526	Yes	
row_21	ENSG00000023445	82	0.7630844116210938	0.09592562	Yes	
row_22	ENSG00000250303	88	0.7538958191871643	0.09795972	Yes	
row_23	ENSG00000170006	91	0.7493221163749695	0.10033217	Yes	
row_24	ENSG00000104067	95	0.7285625338554382	0.10251426	Yes	
row_25	ENSG00000152582	101	0.7189604043960571	0.104426734	Yes	
row_26	ENSG00000011422	102	0.7150663733482361	0.106916115	Yes	
row_27	ENSG00000103707	106	0.7037365436553955	0.10901178	Yes	
row_28	ENSG00000198729	107	0.701024055480957	0.11145227	Yes	
row_29	ENSG00000175592	108	0.7009869813919067	0.11389263	Yes	
row_30	ENSG00000115380	114	0.6892030239105225	0.11570151	Yes	
row_31	ENSG00000065413	115	0.6859745979309082	0.11808962	Yes	
row_32	ENSG00000136895	116	0.6828098297119141	0.120466694	Yes	
row_33	ENSG00000144802	118	0.678022027015686	0.12270902	Yes	
row_34	ENSG00000163806	128	0.6613997220993042	0.123948745	Yes	
row_35	ENSG00000173588	133	0.6561821699142456	0.12576076	Yes	
row_36	ENSG00000129116	135	0.6492564678192139	0.12790294	Yes	
row_37	ENSG00000239467	138	0.638054609298706	0.12988803	Yes	
row_38	ENSG00000102934	140	0.6309882998466492	0.13196662	Yes	
row_39	ENSG00000235884	146	0.6125541925430298	0.13350865	Yes	
row_40	ENSG00000058866	149	0.6048870086669922	0.13537829	Yes	
row_41	ENSG00000091844	155	0.5922219753265381	0.13684954	Yes	
row_42	ENSG00000189157	159	0.5898119807243347	0.1385486	Yes	
row_43	ENSG00000117525	160	0.589082658290863	0.14059938	Yes	
row_44	ENSG00000218175	165	0.5817819237709045	0.14215238	Yes	
row_45	ENSG00000203724	169	0.5694082379341125	0.14378041	Yes	
row_46	ENSG00000124762	178	0.5588378310203552	0.14478117	Yes	
row_47	ENSG00000186340	184	0.5506491661071777	0.1461077	Yes	
row_48	ENSG00000185920	192	0.5449838042259216	0.14717832	Yes	
row_49	ENSG00000159884	193	0.5424121618270874	0.14906664	Yes	
row_50	ENSG00000162772	195	0.541015088558197	0.150832	Yes	
row_51	ENSG00000136770	201	0.5359489321708679	0.15210736	Yes	
row_52	ENSG00000235590	202	0.5356159210205078	0.153972	Yes	
row_53	ENSG00000107679	204	0.5302305221557617	0.15569982	Yes	
row_54	ENSG00000137628	205	0.5293089151382446	0.15754251	Yes	
row_55	ENSG00000013619	207	0.524501621723175	0.15925038	Yes	
row_56	ENSG00000163322	208	0.5244285464286804	0.16107608	Yes	
row_57	ENSG00000147408	211	0.5212872624397278	0.16265468	Yes	
row_58	ENSG00000179476	212	0.5198585391044617	0.16446447	Yes	
row_59	ENSG00000198363	213	0.5197252631187439	0.1662738	Yes	
row_60	ENSG00000132334	214	0.5195652842521667	0.16808258	Yes	
row_61	ENSG00000074416	216	0.5189593434333801	0.16977115	Yes	
row_62	ENSG00000006459	224	0.5126039981842041	0.17072906	Yes	
row_63	ENSG00000116675	225	0.5110494494438171	0.17250818	Yes	
row_64	ENSG00000144218	228	0.508816123008728	0.17404336	Yes	
row_65	ENSG00000135549	231	0.5048664808273315	0.17556478	Yes	
row_66	ENSG00000230747	235	0.5031497478485107	0.17696214	Yes	
row_67	ENSG00000255248	238	0.5005942583084106	0.17846867	Yes	
row_68	ENSG00000197321	241	0.49940410256385803	0.17997108	Yes	
row_69	ENSG00000154447	243	0.4954497814178467	0.18157782	Yes	
row_70	ENSG00000164877	248	0.4918961822986603	0.18281789	Yes	
row_71	ENSG00000148848	253	0.4868853986263275	0.18404053	Yes	
row_72	ENSG00000163661	257	0.482913613319397	0.18536744	Yes	
row_73	ENSG00000146592	263	0.47590577602386475	0.18643376	Yes	
row_74	ENSG00000135905	267	0.4734864830970764	0.18772785	Yes	
row_75	ENSG00000100490	268	0.47279950976371765	0.18937382	Yes	
row_76	ENSG00000277778	272	0.46818849444389343	0.19064946	Yes	
row_77	ENSG00000231607	273	0.46786585450172424	0.19227825	Yes	
row_78	ENSG00000182621	278	0.46273839473724365	0.19341683	Yes	
row_79	ENSG00000071205	288	0.45465075969696045	0.1939368	Yes	
row_80	ENSG00000154102	292	0.4521985352039337	0.19515677	Yes	
row_81	ENSG00000170425	295	0.44984564185142517	0.19648664	Yes	
row_82	ENSG00000106070	297	0.4494251012802124	0.19793315	Yes	
row_83	ENSG00000102452	299	0.44828516244888306	0.19937569	Yes	
row_84	ENSG00000148700	300	0.4481602609157562	0.20093587	Yes	
row_85	ENSG00000110841	322	0.4315924048423767	0.19995846	Yes	
row_86	ENSG00000154654	323	0.4314890503883362	0.20146061	Yes	
row_87	ENSG00000139318	332	0.4270496666431427	0.20200258	Yes	
row_88	ENSG00000163291	334	0.4265700876712799	0.20336951	Yes	
row_89	ENSG00000145555	350	0.41973432898521423	0.20305938	Yes	
row_90	ENSG00000135318	363	0.41238468885421753	0.20307793	Yes	
row_91	ENSG00000230798	364	0.4122817814350128	0.2045132	Yes	
row_92	ENSG00000154134	366	0.4117456078529358	0.20582853	Yes	
row_93	ENSG00000181381	368	0.41171401739120483	0.20714375	Yes	
row_94	ENSG00000165030	390	0.4010449945926666	0.20606	Yes	
row_95	ENSG00000118402	401	0.396596223115921	0.20625976	Yes	
row_96	ENSG00000106617	402	0.39574626088142395	0.20763749	Yes	
row_97	ENSG00000111907	406	0.39509740471839905	0.20865868	Yes	
row_98	ENSG00000056050	411	0.3903467357158661	0.20954522	Yes	
row_99	ENSG00000196428	412	0.39017847180366516	0.21090357	Yes	
row_100	ENSG00000165105	413	0.38977256417274475	0.2122605	Yes	
row_101	ENSG00000184304	414	0.3893577456474304	0.21361597	Yes	
row_102	ENSG00000123552	420	0.38493841886520386	0.21436562	Yes	
row_103	ENSG00000154153	422	0.3846089243888855	0.21558647	Yes	
row_104	ENSG00000198380	436	0.3806557059288025	0.21537647	Yes	
row_105	ENSG00000177990	437	0.3803047835826874	0.21670043	Yes	
row_106	ENSG00000065882	440	0.3795951306819916	0.21778575	Yes	
row_107	ENSG00000162174	441	0.3792525827884674	0.21910605	Yes	
row_108	ENSG00000102098	454	0.37145915627479553	0.21898212	Yes	
row_109	ENSG00000165046	458	0.37006860971450806	0.21991616	Yes	
row_110	ENSG00000136379	471	0.3661070168018341	0.2197736	Yes	
row_111	ENSG00000116016	484	0.3621535897254944	0.21961728	Yes	
row_112	ENSG00000196083	491	0.3607786297798157	0.22016472	Yes	
row_113	ENSG00000138785	498	0.3584592044353485	0.22070408	Yes	
row_114	ENSG00000019549	501	0.35777556896209717	0.22171342	Yes	
row_115	ENSG00000173320	508	0.35476645827293396	0.22223994	Yes	
row_116	ENSG00000168899	511	0.35340195894241333	0.22323406	Yes	
row_117	ENSG00000197261	512	0.3532118499279022	0.2244637	Yes	
row_118	ENSG00000244405	513	0.3530130386352539	0.22569266	Yes	
row_119	ENSG00000236830	514	0.3528451919555664	0.22692102	Yes	
row_120	ENSG00000020577	516	0.35233503580093384	0.22802953	Yes	
row_121	ENSG00000063438	518	0.3520824611186981	0.22913715	Yes	
row_122	ENSG00000164066	520	0.35116761922836304	0.23024158	Yes	
row_123	ENSG00000135698	522	0.3503836691379547	0.2313433	Yes	
row_124	ENSG00000248487	530	0.3474469482898712	0.23172623	Yes	
row_125	ENSG00000148219	533	0.34607258439064026	0.23269483	Yes	
row_126	ENSG00000064225	540	0.3433568477630615	0.23318163	Yes	
row_127	ENSG00000205683	541	0.3431205153465271	0.23437613	Yes	
row_128	ENSG00000118515	544	0.34228911995887756	0.23533158	Yes	
row_129	ENSG00000176597	554	0.33959299325942993	0.23545098	Yes	
row_130	ENSG00000245694	558	0.3387269079685211	0.23627593	Yes	
row_131	ENSG00000164949	559	0.33868518471717834	0.237455	Yes	
row_132	ENSG00000242759	561	0.3384796380996704	0.23851527	Yes	
row_133	ENSG00000160271	566	0.33569884300231934	0.23921157	Yes	
row_134	ENSG00000060982	579	0.33298248052597046	0.2389537	Yes	
row_135	ENSG00000158169	580	0.3326146900653839	0.24011163	Yes	
row_136	ENSG00000145194	595	0.3284962773323059	0.23960195	Yes	
row_137	ENSG00000109099	602	0.3255815804004669	0.24002686	Yes	
row_138	ENSG00000235162	617	0.3238995373249054	0.23950118	Yes	
row_139	ENSG00000125148	619	0.32371196150779724	0.24051003	Yes	
row_140	ENSG00000234745	620	0.32314589619636536	0.24163501	Yes	
row_141	ENSG00000240429	624	0.3217047452926636	0.24240069	Yes	
row_142	ENSG00000157833	630	0.3201533854007721	0.2429248	Yes	
row_143	ENSG00000176165	640	0.31854772567749023	0.24297094	Yes	
row_144	ENSG00000127603	641	0.3184462785720825	0.24407955	Yes	
row_145	ENSG00000253250	643	0.31754884123802185	0.24506696	Yes	
row_146	ENSG00000124145	658	0.31495511531829834	0.24451013	Yes	
row_147	ENSG00000196850	675	0.3097211420536041	0.24369891	Yes	
row_148	ENSG00000121060	685	0.30793410539627075	0.2437081	Yes	
row_149	ENSG00000177606	691	0.30706891417503357	0.24418664	Yes	
row_150	ENSG00000187608	695	0.3066277801990509	0.24489984	Yes	
row_151	ENSG00000131015	705	0.304237425327301	0.24489617	Yes	
row_152	ENSG00000162409	713	0.30351564288139343	0.24512616	Yes	
row_153	ENSG00000254087	715	0.30308371782302856	0.2460632	Yes	
row_154	ENSG00000140939	717	0.30302608013153076	0.24700004	Yes	
row_155	ENSG00000178607	722	0.30252546072006226	0.24758087	Yes	
row_156	ENSG00000180530	729	0.30143672227859497	0.24792172	Yes	
row_157	ENSG00000104450	736	0.30058103799819946	0.24825959	Yes	
row_158	ENSG00000099250	739	0.3003172278404236	0.2490689	Yes	
row_159	ENSG00000196562	744	0.2992052435874939	0.24963817	Yes	
row_160	ENSG00000162595	760	0.29650768637657166	0.24889903	Yes	
row_161	ENSG00000128654	775	0.29348281025886536	0.24826746	Yes	
row_162	ENSG00000088876	781	0.2925785183906555	0.24869557	Yes	
row_163	ENSG00000130024	782	0.29178252816200256	0.24971135	Yes	
row_164	ENSG00000123609	783	0.2915527820587158	0.25072634	Yes	
row_165	ENSG00000198756	784	0.2915496528148651	0.25174132	Yes	
row_166	ENSG00000150527	785	0.2913881540298462	0.25275573	Yes	
row_167	ENSG00000156030	787	0.2912091314792633	0.25365144	Yes	
row_168	ENSG00000063978	788	0.29095563292503357	0.25466436	Yes	
row_169	ENSG00000135842	791	0.2908037304878235	0.25544056	Yes	
row_170	ENSG00000135919	803	0.2890201807022095	0.25514773	Yes	
row_171	ENSG00000162909	804	0.2888964116573334	0.25615346	Yes	
row_172	ENSG00000140455	808	0.2883141338825226	0.2568029	Yes	
row_173	ENSG00000116106	819	0.2862049341201782	0.25661835	Yes	
row_174	ENSG00000196839	824	0.2855198085308075	0.25713998	Yes	
