NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ENSG00000184588	10	1.4001507759094238	0.0038306264	Yes	
row_1	ENSG00000239445	11	1.334588646888733	0.008607503	Yes	
row_2	ENSG00000175265	21	1.0826762914657593	0.011419889	Yes	
row_3	ENSG00000061656	54	0.8095169067382812	0.01053845	Yes	
row_4	ENSG00000113296	65	0.7748724222183228	0.012131025	Yes	
row_5	ENSG00000102934	68	0.7614226937294006	0.014620192	Yes	
row_6	ENSG00000179476	75	0.7400779724121094	0.016560595	Yes	
row_7	ENSG00000144802	95	0.6877626776695251	0.016778555	Yes	
row_8	ENSG00000143847	100	0.6815685033798218	0.018745717	Yes	
row_9	ENSG00000139631	105	0.6713509559631348	0.02067631	Yes	
row_10	ENSG00000148700	108	0.6689960956573486	0.022834655	Yes	
row_11	ENSG00000181381	115	0.6626768708229065	0.024498018	Yes	
row_12	ENSG00000154310	119	0.6578181385993958	0.026498262	Yes	
row_13	ENSG00000122432	139	0.6345215439796448	0.026525656	Yes	
row_14	ENSG00000240429	151	0.6242948770523071	0.027461179	Yes	
row_15	ENSG00000157680	162	0.6136192083358765	0.028476583	Yes	
row_16	ENSG00000162576	169	0.6098223328590393	0.029950762	Yes	
row_17	ENSG00000136943	170	0.6094467639923096	0.03213215	Yes	
row_18	ENSG00000121060	171	0.6092204451560974	0.034312725	Yes	
row_19	ENSG00000130787	172	0.6071675419807434	0.03648595	Yes	
row_20	ENSG00000151914	179	0.5979451537132263	0.037917618	Yes	
row_21	ENSG00000083097	184	0.5939940810203552	0.039571326	Yes	
row_22	ENSG00000119397	194	0.5815189480781555	0.040589925	Yes	
row_23	ENSG00000081189	196	0.5799022912979126	0.04254747	Yes	
row_24	ENSG00000063438	201	0.5729420185089111	0.04412583	Yes	
row_25	ENSG00000225138	202	0.5729336142539978	0.046176523	Yes	
row_26	ENSG00000146674	206	0.570830225944519	0.047865417	Yes	
row_27	ENSG00000162994	215	0.5661616921424866	0.048947137	Yes	
row_28	ENSG00000163625	221	0.5604857206344604	0.050362818	Yes	
row_29	ENSG00000075539	223	0.5578106045722961	0.05224129	Yes	
row_30	ENSG00000111145	229	0.5523017644882202	0.05362768	Yes	
row_31	ENSG00000233006	234	0.5495616793632507	0.055122353	Yes	
row_32	ENSG00000158467	235	0.5490124225616455	0.05708743	Yes	
row_33	ENSG00000197261	239	0.5452227592468262	0.058684662	Yes	
row_34	ENSG00000106571	245	0.5402217507362366	0.06002781	Yes	
row_35	ENSG00000120278	248	0.5378152132034302	0.061716624	Yes	
row_36	ENSG00000153291	249	0.5375642776489258	0.06364072	Yes	
row_37	ENSG00000157890	252	0.5368963479995728	0.06532624	Yes	
row_38	ENSG00000138640	288	0.516562283039093	0.06304196	Yes	
row_39	ENSG00000160746	299	0.5076019167900085	0.0636779	Yes	
row_40	ENSG00000104067	302	0.5057724714279175	0.06525202	Yes	
row_41	ENSG00000172159	312	0.5011827349662781	0.06598307	Yes	
row_42	ENSG00000148516	315	0.5003724098205566	0.06753787	Yes	
row_43	ENSG00000124145	333	0.4841931164264679	0.06726338	Yes	
row_44	ENSG00000101347	335	0.48367011547088623	0.06887648	Yes	
row_45	ENSG00000064309	340	0.4802640378475189	0.07012311	Yes	
row_46	ENSG00000009413	343	0.4791499972343445	0.07160195	Yes	
row_47	ENSG00000146776	358	0.4706116318702698	0.07163312	Yes	
row_48	ENSG00000069020	368	0.4636414349079132	0.0722298	Yes	
row_49	ENSG00000074416	370	0.4630627930164337	0.073769145	Yes	
row_50	ENSG00000141664	384	0.4574556350708008	0.07387132	Yes	
row_51	ENSG00000233237	399	0.45178547501564026	0.073835105	Yes	
row_52	ENSG00000175697	407	0.4484781324863434	0.0746137	Yes	
row_53	ENSG00000146592	411	0.44678619503974915	0.0758586	Yes	
row_54	ENSG00000065413	428	0.4409465193748474	0.075547405	Yes	
row_55	ENSG00000163714	439	0.4360693395137787	0.07592731	Yes	
