NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ENSG00000154102	12	1.7541228532791138	0.004142935	No	
row_1	ENSG00000230185	26	1.3563982248306274	0.0069071124	No	
row_2	ENSG00000010219	27	1.345965027809143	0.011173411	No	
row_3	ENSG00000139344	52	1.0659152269363403	0.011717838	No	
row_4	ENSG00000188452	56	1.0390326976776123	0.01465698	No	
row_5	ENSG00000187556	58	1.0346015691757202	0.01781826	No	
row_6	ENSG00000113296	59	1.0335524082183838	0.021094305	No	
row_7	ENSG00000168675	62	1.0156910419464111	0.024077553	No	
row_8	ENSG00000152582	71	0.9733085036277771	0.026217911	No	
row_9	ENSG00000250222	75	0.9583796262741089	0.028901407	No	
row_10	ENSG00000231672	77	0.9474965929985046	0.03178659	No	
row_11	ENSG00000173890	78	0.9438941478729248	0.034778446	No	
row_12	ENSG00000189157	82	0.9224869012832642	0.037348174	No	
row_13	ENSG00000136114	118	0.7846614718437195	0.035702106	No	
row_14	ENSG00000183087	123	0.7724034786224365	0.037678022	No	
row_15	ENSG00000063438	129	0.767855167388916	0.03952143	No	
row_16	ENSG00000183814	134	0.7489754557609558	0.04142309	No	
row_17	ENSG00000148690	170	0.6982563734054565	0.039503142	No	
row_18	ENSG00000241472	173	0.6934053301811218	0.04146484	No	
row_19	ENSG00000151687	180	0.6805543899536133	0.04291344	No	
row_20	ENSG00000162520	182	0.6777746677398682	0.044943687	No	
row_21	ENSG00000167123	187	0.6746589541435242	0.046609785	No	
row_22	ENSG00000219626	197	0.6651871800422668	0.0476554	No	
row_23	ENSG00000121211	209	0.6503104567527771	0.04841768	No	
row_24	ENSG00000086619	228	0.6275961995124817	0.048281316	No	
row_25	ENSG00000104047	230	0.6242831349372864	0.050142013	No	
row_26	ENSG00000101210	231	0.6237428188323975	0.052119087	No	
row_27	ENSG00000164938	258	0.5937079191207886	0.05093058	No	
row_28	ENSG00000180806	262	0.5904334187507629	0.052447796	No	
row_29	ENSG00000111860	267	0.5853591561317444	0.05383084	No	
row_30	ENSG00000136153	273	0.5808844566345215	0.05508161	No	
row_31	ENSG00000157890	294	0.5657252073287964	0.05451295	No	
row_32	ENSG00000106484	296	0.5646501183509827	0.05618463	No	
row_33	ENSG00000154654	309	0.5574465990066528	0.056534465	No	
row_34	ENSG00000112379	313	0.5562650561332703	0.05794338	No	
row_35	ENSG00000178177	318	0.5536065101623535	0.05922578	No	
row_36	ENSG00000127423	322	0.550711452960968	0.06061709	No	
row_37	ENSG00000107829	324	0.5500484704971313	0.062242486	No	
row_38	ENSG00000116675	355	0.5341376066207886	0.06039279	No	
row_39	ENSG00000158292	362	0.5304900407791138	0.06136573	No	
row_40	ENSG00000125462	365	0.5293362140655518	0.06280738	No	
row_41	ENSG00000140455	369	0.5289965271949768	0.06412987	No	
row_42	ENSG00000271601	373	0.5261453986167908	0.06544331	No	
row_43	ENSG00000163322	387	0.5186253190040588	0.065552	No	
row_44	ENSG00000065923	389	0.5185658931732178	0.06707761	No	
row_45	ENSG00000110076	392	0.5164948105812073	0.068478554	No	
row_46	ENSG00000185697	393	0.5151679515838623	0.07011148	No	
row_47	ENSG00000146776	401	0.5117327570915222	0.07090688	No	
row_48	ENSG00000121957	423	0.5011276602745056	0.07001537	No	
row_49	ENSG00000153291	443	0.4870331585407257	0.06931538	No	
row_50	ENSG00000116962	455	0.48237016797065735	0.069545336	No	
row_51	ENSG00000182247	465	0.47836050391197205	0.06999877	No	
row_52	ENSG00000106355	483	0.47430792450904846	0.06949462	No	
row_53	ENSG00000238113	488	0.47285839915275574	0.07052107	No	
row_54	ENSG00000139266	502	0.4668320417404175	0.070465595	No	
row_55	ENSG00000100523	504	0.4661659896373749	0.07182511	No	
row_56	ENSG00000064042	506	0.4641087055206299	0.0731781	No	
row_57	ENSG00000143772	527	0.45728302001953125	0.072265714	No	
row_58	ENSG00000127124	528	0.45617327094078064	0.07371165	No	
row_59	ENSG00000136854	531	0.4550786316394806	0.07491792	No	
row_60	ENSG00000095321	540	0.4514785706996918	0.07540424	No	
row_61	ENSG00000169129	549	0.450382798910141	0.075887084	No	
row_62	ENSG00000064199	556	0.4486842751502991	0.07660072	No	
row_63	ENSG00000119397	559	0.4474610388278961	0.077782854	No	
row_64	ENSG00000102098	562	0.4448871910572052	0.07895683	No	
row_65	ENSG00000126821	563	0.44470345973968506	0.0803664	No	
row_66	ENSG00000069869	565	0.4434962868690491	0.081654064	No	
row_67	ENSG00000137364	583	0.43794938921928406	0.08103467	No	
row_68	ENSG00000173517	585	0.43786466121673584	0.08230448	No	
row_69	ENSG00000146674	588	0.43709781765937805	0.08345376	No	
row_70	ENSG00000163806	595	0.4350343346595764	0.08412413	No	
row_71	ENSG00000205269	602	0.43319228291511536	0.08478867	No	
row_72	ENSG00000225138	607	0.4304266571998596	0.08568063	No	
row_73	ENSG00000109452	623	0.42688408493995667	0.08526234	No	
row_74	ENSG00000137628	634	0.42354393005371094	0.08542393	No	
row_75	ENSG00000131069	635	0.42196235060691833	0.08676142	No	
row_76	ENSG00000144218	638	0.42116814851760864	0.08786022	No	
row_77	ENSG00000171877	656	0.41664186120033264	0.08717329	No	
