Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	1.0	1.0	---	0.9765625	0.008403362	1.0	0.9947644	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.7635619	1.0	1.0	1.0	1.0	0.9929495	0.5714286	1.0	0.067885116	1.0	1.0	1.0	0.4255814	1.0	---	1.0	0.9579618	1.0	1.0	1.0	1.0	1.0	0.98767966	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.49361703	1.0	---	1.0	0.98275864	1.0	0.7496013	0.0040241447	---	1.0	0.9934426	1.0	1.0	1.0	0.9505664	0.9968944	1.0	1.0	1.0	1.0	0.012944984	1.0	1.0	0.94588745	1.0	1.0	1.0	1.0	0.99756986	1.0	0.0	0.67118996	1.0	1.0	1.0	---	0.8682635	1.0	1.0	1.0	0.9455645	0.2	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.007352941	1.0	1.0	1.0	1.0	1.0	1.0	0.89250356	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	1.0	1.0	---	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	---	1.0	1.0	1.0	---	---	1.0	0.77	---	---	1.0	1.0	1.0	1.0	0.7785714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	---	1.0	1.0	---	1.0	0.963	1.0	---	---	1.0	1.0	0.030646993	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	---	---	0.0	---	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	0.9239351	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0
AFF4	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	---	---	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	---	1.0	1.0	---	---	1.0	1.0	---	---	1.0	1.0	0.13444445	0.782	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	---	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	---	1.0	0.0	---	---	---	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	---	---	1.0
AGO1	1.0	1.0	1.0	1.0	---	1.0	0.0	0.94	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.998	---	1.0	1.0	1.0	---	0.0	1.0	---	1.0	1.0	---	0.748	---	1.0	---	1.0	0.002	0.37470168	0.999	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	0.002	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	---	---	1.0	1.0	1.0	1.0	1.0	0.0053475937	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	0.36902288	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0
AGO2	1.0	1.0	---	0.8552775	0.86440676	0.994	0.0016750419	0.146	1.0	1.0	1.0	1.0	---	0.8220859	1.0	0.983	0.98358864	1.0	1.0	1.0	1.0	1.0	0.90384614	1.0	0.9589041	1.0	0.22356495	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0010162601	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.09090909	0.9707113	1.0	1.0	0.998999	0.5404837	0.0011402508	1.0	0.99298596	1.0	0.824	1.0	1.0	1.0	1.0	0.0020283975	1.0	1.0	1.0	1.0	1.0	0.054628223	1.0	1.0	1.0	1.0	1.0	0.980632	1.0	1.0	1.0	0.0	0.081675395	1.0	0.82917213	---	1.0	1.0	1.0	1.0	1.0	0.99698794	1.0	1.0	1.0	1.0	0.717	1.0	0.78413653	0.6753507	0.93698347	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7818697	1.0	---	1.0	1.0	1.0	0.44230768	1.0	0.95292765	0.17989418
AHR	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	0.859	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	0.0034843206	---	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0
AHRR	0.884	1.0	---	1.0	1.0	1.0	0.9453303	0.994995	1.0	1.0	0.99897015	0.3830645	0.998999	1.0	0.31570762	1.0	0.94730395	1.0	0.8043956	0.68333334	1.0	1.0	0.99872285	0.5595238	1.0	0.1590909	1.0	1.0	1.0	0.20568928	1.0	0.91875625	1.0	1.0	1.0	1.0	1.0	0.5846154	1.0	0.9988889	0.8795181	1.0	0.039836567	0.9888476	1.0	1.0	1.0	0.5254237	0.77505827	0.9989407	---	1.0	1.0	0.7282878	0.3566553	0.84130216	1.0	0.99598795	1.0	1.0	1.0	0.99881655	0.08856502	0.24611399	1.0	1.0	0.93473685	1.0	1.0	0.99348533	1.0	0.78959274	1.0	1.0	1.0	0.98165137	0.9823129	1.0	0.516129	0.76124567	0.81103164	1.0	1.0	0.988989	0.99288255	0.50405186	1.0	1.0	0.83575886	0.33898306	0.99187815	1.0	1.0	0.994995	1.0	1.0	1.0	0.98266524	0.4663951	1.0	1.0	1.0	0.9966499	0.061728396	1.0	0.999	0.9908925	0.39607844	1.0	1.0	1.0	0.999	1.0	0.996	1.0	0.97727275	0.99027026	1.0	0.34188035	1.0
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	1.0	1.0	---	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	0.9049049	1.0	1.0	1.0	---	1.0	---	0.1764706	0.97445256	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	0.0	1.0	1.0	1.0	---	---	0.998994	1.0	1.0	---	1.0	0.34175935	0.79913914	0.0	---	---	1.0	1.0	1.0	1.0	0.21621622	1.0	1.0	1.0	1.0	1.0	0.8214286	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	0.99698794	1.0	1.0	---	---	1.0	1.0	1.0	1.0	0.346	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	0.0	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	0.9410526	1.0
