Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	-5.8036776	-7.3056545	-6.437828	-6.308377	-5.5547376	-5.777521	-3.1423042	-3.902568	-6.046542	-6.401582	-6.572823	-4.6673846	-6.6929812	-4.8166	-4.9684806	-4.278814	-6.543445	-4.8733535	-6.422187	-5.5169053	-6.4176397	-7.1389084	-3.41991	-5.9382796	-6.9045143	-4.6340938	-4.75506	-6.1355443	-6.53189	-2.8750637	-7.466565	-5.416228	-6.1504397	-6.817696	-7.317273	-7.4178457	-4.3513308	-5.254179	-6.809863	-7.167311	-5.68864	-6.2929163	-2.2083864	-6.7077703	-6.72872	-6.029233	-6.6983037	-5.465982	-6.612158	-4.772272	-6.8431287	-5.8734818	-5.6392293	-5.063918	-7.6172414	2.3698397	-4.8641224	-6.390184	-5.83327	-3.96902	-7.070222	-5.564642	-5.4044757	-4.8879795	-5.66939	-4.592373	-7.8096976	-6.832765	-3.6302533	-6.5208864	-6.058922	-5.701909	-6.031705	-5.397631	-7.2461643	-6.2937317	-6.2683773	-6.5170813	-4.778368	-5.224349	-6.723457	-7.1638803	-6.1101217	-7.2503433	-4.019385	-7.4714766	-7.2598286	-6.045524	-5.2618403	-6.2642584	-6.4155936	-6.248938	-5.9473796	-4.9579377	-5.139142	-4.2058105	-4.4565725	-7.434947	-3.5731885	-5.989005	-6.174131	-6.52756	-6.5089746	-4.9866557	-5.4374223	-6.3457656	-7.3284225	-6.0520854	-6.9544888	-6.4917603	-4.008857	-7.3335967	-7.0997987	3.5380526	-7.1769357	-6.948048	-3.98461	-5.5685253	-4.7862163	-4.1885896
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	-21.85106	-19.713972	-19.866465	-19.223267	-14.079574	-21.958515	-14.709333	-11.039775	-22.027643	-22.772076	-17.815985	-17.9167	-21.423126	-17.297733	18.307747	-17.100035	-23.699657	-18.334728	-21.953009	-19.87351	-19.30556	-19.727821	-13.396073	-21.660288	-21.05817	-19.323816	-18.280802	-20.64769	-19.997917	-13.304704	-25.16943	-18.949894	-18.802485	-17.493599	-20.83878	-19.98634	-12.209138	-15.381046	-21.69073	-20.800299	-17.552208	-20.482855	10.576577	-21.468985	-18.326916	-21.219301	-18.5549	-18.222116	-14.895067	-16.562487	-24.4889	-18.841959	-18.047972	-14.937775	-23.104294	-12.26424	-17.75966	-16.261581	-20.242855	17.949781	-22.096264	-19.552485	-18.346075	-21.654486	-22.614408	-21.296587	-22.68798	-23.375723	-16.453697	-19.628801	-23.983927	-18.06786	-23.065453	-12.712788	-19.79764	-22.473152	-19.385054	-19.901072	-17.941679	-19.034288	-28.33043	-21.24331	-17.326973	-18.818018	-16.763723	-23.260002	-21.911963	-21.568815	-20.434444	-21.38475	-19.66216	-21.583633	-22.393408	-19.919453	-23.240519	-14.547484	-15.030178	-23.586567	-15.760385	-19.588514	-19.010382	-21.433252	-23.39381	-11.916743	-20.90425	-20.94821	-21.398443	-18.02465	-21.149906	-20.038315	14.814101	-23.172924	-22.40985	-17.904104	-23.542732	-21.146338	14.157203	-18.206564	-11.220135	-13.557267
AFF4	-23.227772	-20.472153	-21.280205	-20.35742	-15.501093	-23.370655	-15.402453	-12.7590885	-23.368286	-23.947142	-19.400509	-19.046267	-21.47716	-17.969355	-19.707727	-17.762259	-25.124586	-18.592037	-22.89869	-20.576387	-20.073587	-21.036955	-14.2186165	-22.91858	-22.951746	-19.613594	-20.054909	-21.840769	-22.411707	-14.275932	-26.533375	-19.95317	-21.498127	-19.008663	-22.535057	-21.923283	-13.758689	-17.462078	-22.885025	-21.469536	-19.123034	-21.996792	10.722114	-22.084038	-20.545538	-22.77996	-20.387295	-19.634567	-16.297894	-17.74847	-25.523664	-20.132818	-19.683376	-14.960628	-24.297565	-12.655382	-18.542297	-16.651323	-21.281292	-18.306816	-23.150549	-21.70163	-19.676579	-22.293554	-23.512041	-21.896767	-24.671331	-24.803715	-17.705917	-21.52117	-25.282871	-19.47551	-24.509245	-14.261988	-20.154846	-23.772123	-20.389221	-20.81476	-19.734627	-19.453016	-29.121012	-23.17924	-18.487686	-20.841248	-17.37752	-25.493547	-24.53522	-22.538752	-21.83531	-22.738554	-21.38882	-22.25469	-22.902029	-20.579205	-24.22002	-15.763439	-14.979315	-24.285063	-16.22531	-20.836271	-19.902143	-22.687712	-24.644283	-13.53025	-22.323776	-22.040266	-22.54655	-19.955896	-22.534847	-21.97471	15.144789	-25.781075	-23.932894	-19.12693	-25.24473	-22.79467	14.511833	-19.777279	-12.685438	-14.314991
AGO1	-15.404373	-14.831879	-14.829097	-14.646846	-11.210083	-15.7355995	-8.041461	-6.6519094	-13.943341	-16.688341	-15.476324	-12.901483	-14.972224	-12.082269	-13.453755	-12.710677	-17.43606	-12.838697	-15.326848	-12.501539	-13.7212925	-15.070515	-9.045148	-16.441914	-16.968355	-13.460773	-13.5489435	-14.138468	-16.766455	-8.615528	-18.295113	-14.4019785	-16.715551	-13.377157	-15.86593	-15.959963	-8.733081	-12.76499	-17.167173	-15.714656	-11.962873	-13.733293	7.304301	-15.4795885	-14.369611	-14.549054	-15.550488	-14.157554	-10.855434	-12.533524	-19.136223	-13.897377	-14.940234	-9.662989	-16.908434	-9.540134	-12.950685	-11.004122	-14.85922	11.963024	-15.974672	-15.867286	-11.517024	-13.908481	-15.679338	-13.887004	-17.908522	-18.418346	-12.438045	-15.444537	-18.16767	-14.529671	-16.247017	-11.327849	-14.718851	-16.337063	-13.7563	-16.350063	-14.049846	-11.930291	-19.588327	-15.963864	-11.870188	-14.564608	-11.830259	-16.651064	-16.883217	-16.002352	-15.487801	-16.022686	-15.132411	-16.44079	-16.541008	-12.190033	-17.452393	-10.998209	-9.442264	-16.41948	-11.277282	-15.2311125	-13.347295	-15.441367	-16.090824	-10.315228	-14.240567	-15.592179	-15.720027	-13.621241	-15.4737835	-14.780308	8.9469595	-17.709698	-17.24002	-10.799705	-16.40067	-16.663754	-9.131253	-14.710095	-9.650676	-9.447485
AGO2	-5.505121	-5.4948416	-5.551687	-4.9445972	-3.888861	-3.9899175	-2.5054023	-2.3784819	-5.157943	-6.5259175	-5.7773128	-3.9193397	-5.898852	-4.1969314	-4.636258	-3.635181	-6.410608	-4.535914	-5.188248	-4.8551564	-4.9695516	-5.045306	-3.4215994	-5.3580194	-4.930556	-5.67265	-3.9270344	-4.8103685	-5.7472134	-2.2524934	-6.767814	-5.246883	-5.650513	-5.985754	-5.08518	-5.6754723	-2.41454	-4.4937716	-5.505882	-5.4002476	-4.8952746	-5.558182	2.612592	-5.3964143	-4.8973846	-4.344219	-6.0685587	-4.544236	-4.8830414	-4.709548	-6.5724998	-4.6417065	-5.100686	-3.0191078	-5.7754407	-4.146421	-4.136851	-3.3331013	-4.809703	3.6258478	-6.0951576	-5.0933304	-3.8652692	-4.4996514	-5.085699	-5.0562844	-6.4405174	-7.10205	-4.9766755	-5.8097525	-5.4909573	-5.647504	-5.512849	-5.236886	-5.2505507	-5.2662406	-4.808649	-5.706817	-4.239812	-4.086	-6.4704833	-5.1222334	-4.693308	-5.7119713	-4.1463284	-6.0178676	-5.654869	-5.259515	-5.7568274	-5.1681666	-5.3115773	-5.199271	-6.0117955	-4.089383	-6.3388004	-3.4559484	-3.2793694	-5.637148	-3.673404	-5.2647724	-4.877659	-5.1041665	-5.169794	-4.298201	-5.4357505	-5.249536	-5.4677863	-4.912907	-5.01251	-5.262174	2.9623961	-5.0825796	-6.2774887	-4.094826	-5.9688735	-5.9666653	2.8218274	-4.900342	-3.4594188	-3.5067468
AHR	-21.869726	-18.30159	-17.541239	-17.866789	-14.347104	-20.415121	-13.148683	-9.57704	-19.583525	-22.256268	-17.556019	-15.674067	-18.568733	-15.429651	16.394312	-14.654602	-21.179777	-15.107957	-19.58104	-17.319168	-17.338394	-18.953482	-12.055211	-20.467096	-20.612108	-17.505482	-17.996323	-18.654783	-19.428297	-11.8226595	-22.001545	-17.639868	-18.988844	-18.30819	-20.726858	-19.910856	-12.544184	-14.598454	-20.850634	-19.514729	-16.298166	-18.357101	9.234622	-19.314121	-18.340576	-18.94127	-17.75532	-16.925514	-14.958012	14.932867	-22.704296	-18.251244	-17.720858	-14.423953	-21.311567	-10.340829	-15.648107	-14.97493	-18.212484	15.748727	-19.152206	-18.883701	-16.22562	-19.287666	-20.675781	-18.344692	-22.026747	-22.199253	-15.302816	-17.907839	-21.740028	-17.164282	-20.671352	-13.4087925	-18.511189	-19.935616	-17.474043	-18.256653	-17.002785	-17.440784	-25.050356	-20.592096	-16.798517	-17.688229	-13.833981	-20.84396	-20.901346	-19.492874	-18.877836	-19.9727	-19.251966	-20.704254	-20.375616	-17.673458	-21.990644	-14.56051	-13.153089	-22.607573	-14.205768	-17.785963	-17.453264	-20.039995	-20.451456	-12.75756	-19.106585	-20.135061	-19.853573	-17.28829	-19.455732	-18.163628	13.30721	-22.4262	-21.085806	-16.354345	-21.533335	-20.874298	13.039136	-16.886166	-12.217569	-12.323758
AHRR	-3.1883366	-2.7347393	-3.8186626	-3.0288055	-2.2720027	-4.2701726	-2.3613992	-2.2187073	-4.19976	-3.1191082	-2.5277128	-2.1052182	-3.748974	-2.9606445	-2.5260808	-3.086722	-3.5398238	-3.3980825	-2.6010032	-2.8684044	-3.092174	-3.4314094	-2.0064123	-3.0664556	-3.6636698	-2.8654704	-3.1869855	-3.4230053	-3.252307	-1.8563702	-3.4470263	-2.135705	-3.4275935	-3.806647	-3.271145	-3.7341502	-1.7030429	-3.3219223	-3.993281	-3.3949132	-2.905829	-3.9579408	-2.3496547	-2.3418941	-3.3472526	-3.513044	-2.8591235	-2.0800018	-2.4815376	2.2000732	-4.2457457	-2.911482	-3.1173728	-2.1618862	-2.747068	-2.3569753	-2.883034	-2.303044	-2.854699	-3.4824305	-2.802309	-3.3461754	-2.178379	-3.1164076	-2.902461	-3.546649	-3.5176072	-3.3564742	-2.1694267	-3.2996628	-3.496471	-2.8358936	-3.6938226	-2.8024523	-3.963627	-3.0133405	-3.1043935	-3.105161	-2.9202569	-2.4654627	-4.152136	-3.7826536	-3.877873	-3.0602803	-2.6873248	-3.1988807	-3.3340273	-3.2709143	-2.94978	-2.9449308	-3.4217856	-3.4296904	-2.6650522	-3.1954145	-3.6441576	-2.1318016	-3.3908591	-3.8963654	-2.0320187	-2.7421892	-3.61153	-3.1157184	-3.208758	-2.357386	-3.0722182	-2.880391	-3.9317405	-3.2762403	-2.675078	-2.709092	-2.613477	-3.2170005	-3.193087	-3.0840633	-2.7986114	-3.011488	-2.1482065	-2.8917916	-1.9879154	-3.0349312
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	-10.522498	-11.020214	-10.088966	-10.326249	-8.77938	-10.158733	-6.147279	-5.8532505	-11.238695	-11.570592	-10.719335	-8.387466	-11.669773	-8.875018	-8.653076	-7.9616046	-11.723509	-8.191104	-10.514628	-8.966916	-9.719429	-11.901638	-6.1903315	-10.556455	-11.513037	-8.8155155	-7.7273107	-10.1631975	-11.450409	-4.971682	-11.58563	-9.496454	-10.728731	-12.084081	-12.460154	-13.715683	-6.3040495	-9.986634	-12.56553	-12.577374	-8.74896	-9.488169	-3.7549655	-10.063077	-11.0965805	-9.681789	-11.647002	-9.241331	-11.035769	-8.537271	-11.927438	-9.796692	-9.323745	-6.8834996	-12.46111	3.84023	-7.7014036	-9.100966	-10.771037	-8.026878	-11.93914	-10.194294	-8.499381	-10.069132	-9.760514	-7.910452	-13.533432	-13.068759	-6.509707	-11.334103	-11.332454	-10.10692	-10.134158	-10.269769	-11.626951	-9.897923	-9.63424	-11.674513	-8.872804	-9.234602	-11.541031	-12.398517	-10.058573	-10.840019	-7.284181	-11.731695	-12.143126	-8.28039	-9.096377	-10.451667	-10.981923	-11.276442	-10.3246565	-8.161255	-10.307254	-7.081924	-7.944214	-11.563061	-6.348098	-9.29153	-10.174961	-10.40472	-11.741294	-8.566024	-9.590485	-11.096089	-11.683998	-10.351809	-10.641044	-10.489244	-6.3301506	-12.052278	-12.253841	-7.2436438	-10.806793	-12.487505	-6.0718365	-9.115173	-8.608612	-6.8617454
