Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	-0.45361128	-0.6695941	---	-0.90946823	-1.161476	-0.7352086	0.83918834	0.6991737	0.6712923	-0.58825314	-0.7120047	-0.7287389	0.44655877	-0.73966914	0.63166815	---	0.61739266	-0.93312794	-0.8210197	0.5503731	0.60332197	0.53748405	0.84530586	0.9831431	0.7020748	1.1207672	-0.65029603	0.58386683	-0.4825011	-1.0060506	-0.550703	---	0.7798874	-0.87255126	0.62482053	-0.791598	-0.73059416	-0.862408	0.50367934	-0.8410914	-0.7488502	0.61872786	-1.5412694	0.72415966	-0.7919638	0.6571304	-0.6123772	0.63120824	-0.9996182	0.6309477	---	-0.92458826	-0.87334096	0.6769548	-0.93880963	-1.2575333	---	0.62965876	-0.8670354	0.79045594	-0.7913337	0.7190229	-0.8574961	-0.88408035	0.4800924	0.78589505	-0.74264234	0.76294076	-1.20617	0.6418199	0.5746191	0.9028445	-0.42465675	0.64514124	-0.73052245	-0.53190744	0.8345362	-0.6819352	1.2442423	-0.95073783	-0.63775337	0.64531595	0.52245724	---	-0.94087434	0.69167006	-0.55502796	0.61908025	0.84518915	1.0308079	0.4720749	0.6825908	-0.6365993	0.4561477	0.7064639	-0.6562098	-1.001883	-0.47479168	1.3562434	-1.1038678	-0.8304393	-0.5512959	-0.64826155	-1.1608003	0.5777978	-0.6159325	0.5621696	-0.79044396	0.62861866	0.47804597	-0.90983176	-0.6063968	---	-0.807946	0.5209541	-0.67187375	0.72414523	-0.73109573	0.58025223	0.76514053
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	-0.4750841	-0.5642397	---	---	---	-0.57649004	0.8006735	0.6314601	---	-0.42712492	0.54594064	0.5429151	---	---	0.668601	---	-0.43388444	-0.7599546	-0.4726404	---	---	0.44253358	0.9784016	---	---	0.8837112	0.5799114	0.49320385	-0.5729524	-0.9857303	-0.58957195	0.57006687	-0.5823759	-0.69812024	0.6848957	-0.6997791	-0.6761423	---	0.50296265	-0.75860244	---	---	-1.4645934	---	-0.88621384	0.6198388	---	0.46549365	-0.94570565	0.66757745	---	---	0.75104016	0.701003	-1.055867	-0.8924074	---	---	-0.57625246	0.64512914	0.42699692	-0.72329867	-0.70758677	-0.62373143	---	---	-0.7735716	0.741772	0.62493116	0.48234618	0.3423199	0.84063447	-0.3570749	0.63628435	0.45227134	0.5854429	0.6341425	---	---	-0.82452387	-0.5898983	0.68362725	0.53134793	---	---	0.60637915	-0.47036067	---	0.5417415	---	0.55418366	-0.437932	---	0.4837066	0.82121277	-0.5927252	---	---	1.2095064	---	0.406105	---	0.43116444	---	0.4791924	-0.5112721	0.584923	0.78422946	0.5849225	0.40678006	-0.9590716	-0.5305915	-0.35882	-0.6302414	0.3930226	-0.56834024	0.607117	0.45469603	---	0.7141054
AFF4	-0.3958677	-0.54562044	-0.34111297	---	---	-0.540122	0.73988014	0.5843499	---	-0.3767717	0.4210325	0.5611974	---	---	0.6609473	---	-0.40933928	-0.7966644	-0.55326486	---	---	0.4005214	0.886907	---	---	0.96815723	0.6123358	0.52487725	-0.46316954	-0.9381094	-0.6184326	0.538957	-0.44080898	-0.5103929	0.52633303	-0.5848269	-0.54186225	---	0.43849537	-0.6732415	---	---	-1.4813578	---	-0.7593666	0.6245332	---	---	-0.8540826	0.6697817	---	---	0.57487386	0.6983372	-1.0317824	-0.98047847	---	---	-0.59928125	0.6079826	0.4124654	-0.6131844	-0.73979425	-0.5576421	0.30029306	---	-0.724831	0.59527904	-0.7195146	0.45863757	0.34959477	0.7720535	-0.3712841	0.50806206	0.42301124	0.61260283	0.57176274	---	---	-0.7358282	-0.5507484	0.66438526	0.5542863	---	---	0.48198497	-0.39493287	---	0.59532654	---	0.5196507	-0.36820596	---	0.45689207	0.7520178	-0.5295064	---	-0.34469694	1.2620277	---	---	---	0.43173206	-1.2720882	0.45268303	-0.4423233	0.46615243	0.66281587	0.5120604	---	-0.8741112	-0.49963614	---	-0.5894995	0.3742154	-0.48853955	0.5786016	---	---	0.7775312
AGO1	-0.6982509	-0.5995785	-0.41504622	0.71193904	---	-0.7347304	1.4409914	0.95559657	-0.8481893	0.60110563	0.50311226	0.6254285	---	---	0.75596803	0.6499129	-0.6534593	-0.76693195	-0.5726782	---	-0.5097082	0.55658877	0.8438915	---	---	-0.6370651	-0.77486366	0.5920574	-0.5582716	-1.1270387	-0.5731859	0.56304663	-0.50688124	0.66043144	0.6811707	-0.71766174	-0.9013867	---	0.5694113	-0.6545537	-0.61267465	---	-1.7438074	-0.66787696	---	0.60245687	0.5040261	---	-0.9766478	---	0.37482542	---	0.72668886	1.1040549	-1.0084915	-0.9104828	0.5488474	0.6733259	-0.65396136	0.7368785	0.55311686	-0.54458594	-1.1591437	-0.89311504	---	-0.5187235	-0.6657138	0.6388549	0.79249567	0.6720037	0.5115548	0.7899823	-0.5662087	---	0.5655948	0.7796982	0.71379036	---	---	-1.0995002	-0.6696086	0.8176931	0.5817606	-0.4366578	---	-0.6382574	-0.49045125	---	0.7474122	---	0.6233626	---	---	0.8487147	0.7081205	-0.73396695	0.75911576	-0.65173686	1.0775653	---	0.6169622	-0.6288233	0.5889445	---	---	-0.5874989	-0.64303076	0.82488257	0.48978317	0.5445097	-1.0100365	-0.5215436	---	-0.7683492	0.5727902	-0.569836	0.7416245	---	0.8173389	-0.9126087
AGO2	-0.7080003	0.59440666	---	0.90346515	-0.9453127	-0.82191604	1.2587593	1.0805371	-0.8133226	0.5537128	0.59786654	-0.717195	---	-0.94646287	0.8167616	0.8255362	-0.8435063	-0.6382212	0.6141407	-0.8974086	-0.6032012	0.7529918	-0.9356073	0.6889623	0.9162925	-0.76440424	-1.0448557	0.65816027	-0.608035	-1.3668483	-0.6720664	0.73261195	-0.621577	0.74764234	0.70475125	0.7984438	-1.3043301	-0.6684281	0.46297586	-0.6637174	-0.62207687	0.78422785	-1.7713976	-0.80459654	1.2447772	-0.79047424	0.6380768	-1.0472077	-0.84351975	-0.6739599	0.54909134	0.7334588	0.9866443	1.3028117	-0.83085966	-0.82104206	0.5999225	0.9231871	0.6635356	0.81690687	0.6276547	0.7285268	-1.2691089	-0.846483	0.4783035	-0.565601	-0.5860275	0.6154027	1.1369485	0.7258494	0.6421272	0.79371667	-0.7055422	-0.7993019	0.8209691	0.79088384	-0.84707075	-0.81940806	1.0078098	-1.1261725	-0.76159745	0.92596453	---	-0.45815632	-0.7363644	-0.83702	-0.4831108	-0.58536065	0.75859076	0.8133246	0.6780935	-0.5369271	0.57559276	0.9574962	-0.4879059	-0.92672086	0.9555422	-0.8671755	0.78413486	---	0.5360078	-0.72885066	0.71067417	-0.81523705	-0.8416966	-0.6293939	0.58409745	0.75632197	0.5459585	0.60071117	-0.94521415	-0.52420527	---	-0.76336044	0.6580133	-0.781428	1.0130973	-0.8610191	0.8730211	-1.0569936
AHR	-0.50294805	0.55318874	-0.5006528	---	---	-0.6592005	0.8278655	0.78877294	---	0.540074	0.44614777	0.68249524	0.44954115	---	0.73224646	0.5034277	-0.5698531	-0.7543209	0.5735856	---	-0.5144114	0.53568697	0.8020726	---	---	0.82024384	0.59552574	0.66524255	-0.55377364	-0.8653312	-0.5992164	0.5981854	-0.4858781	0.6141801	0.5183338	0.53865796	-0.64095414	---	0.54409546	-0.5456681	---	---	-1.4188931	-0.5001083	-0.60069335	0.5828894	0.489773	---	-0.6660688	0.6976545	0.36691973	---	0.5521088	0.8579865	-0.8475946	-0.9721609	0.5508304	0.4502467	-0.6173712	0.7173327	0.6640442	-0.56665283	-0.82234126	-0.618294	0.3753999	---	-0.60538644	0.5974655	-0.87745774	0.66999173	0.49379075	0.71411884	-0.5393497	0.62297386	0.49363294	0.75578684	-0.62241405	0.47490248	---	-0.7854867	-0.5263388	0.77425843	0.69871575	-0.49969962	---	-0.50151736	-0.40329924	---	0.6815461	---	0.6875065	-0.42705813	---	0.6326033	0.6070736	-0.58319294	0.5887016	-0.58354807	1.0780722	---	0.4429609	-0.51971525	0.6884052	-1.1280082	0.5578449	-0.47244975	-0.58740854	0.64966977	0.5546276	0.51974523	-0.8583296	-0.53139096	-0.3942741	-0.6748868	0.4774825	-0.5218666	0.6468405	---	0.6483852	0.78435
AHRR	-0.8919888	-0.803069	---	0.66650844	-0.74963045	-0.6182563	-0.8591366	0.70490885	-0.81272906	-0.63714784	0.70220244	1.0261	0.6321497	0.7119921	1.0367842	0.6231005	-0.8387268	-0.6435373	-0.9222655	-0.9597295	0.67096317	0.5440102	0.7814076	0.9812282	-0.5365201	1.1001345	0.66662914	0.6502171	-0.6205798	-1.0637552	-0.6413758	0.8469132	-0.67401016	-0.51716495	0.66360134	0.81618655	0.78936315	-0.99344647	0.58013237	-0.7581136	-0.8614326	0.6323499	-1.2031451	0.8499403	-0.652332	-0.7118296	-0.74762535	-0.9864283	-0.8972228	0.7369695	---	0.6755791	0.60168463	0.91589093	-1.0289083	-0.8754254	-0.8610963	0.65955186	-0.7824042	0.78642625	0.71090263	-0.7614681	-1.1620604	-1.0515774	0.57552755	0.72933084	-0.83505213	0.61388713	0.73244673	0.79869616	0.5768725	0.9151322	-0.5448716	-0.8394011	-0.5933101	-0.84269994	0.831817	0.6325046	1.0054843	-0.90905005	-0.9016497	0.7264315	0.49569306	-0.74452996	-0.84941477	-0.9879449	-0.5788681	0.6489987	0.86056185	1.0163368	0.7210844	0.8291871	0.7127977	0.691544	-0.65854174	0.73738366	0.63981164	-0.7827634	0.9941859	-0.8660134	0.559825	-0.6866252	0.7932574	-1.1530693	-0.74665	-0.69163007	-0.8002525	-1.0136433	0.60547125	0.6715519	0.6733827	-0.6900405	0.72897995	-0.8205309	0.60231036	0.84273106	0.7821217	-0.7288475	-1.0256695	-0.67103666
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	-0.4574439	-0.77108413	---	-0.6541374	-1.3105118	-0.6716675	0.8249052	0.7426234	-0.65999615	-0.5473156	---	0.6186666	---	-0.8949185	0.8064822	---	-0.57472676	-0.92683244	-0.7356441	-0.77285004	0.7837097	---	0.8233952	---	1.0302501	0.9413934	0.69208926	0.5549693	-0.4238654	-0.83922064	-0.63826615	---	---	0.486328	0.48912477	-0.6904644	-0.6490522	---	0.41679245	-0.5953249	-0.586855	---	-1.5703448	-0.5372262	0.7656173	0.74029136	---	---	-0.82870775	0.5803052	0.48039284	---	-0.8237505	1.0257155	-0.9554237	-1.2873619	---	---	-0.9179212	0.7367653	-0.66034687	0.7083022	-1.045584	-0.8398184	0.5011819	-0.5270152	-0.55399173	0.58703905	-0.9649073	0.59486485	0.523469	0.6702013	-0.5780443	---	-0.6702343	0.7812798	-0.6780697	---	---	-0.8471066	-0.6326891	0.5725607	---	---	-0.81253624	-0.5895918	-0.3783731	0.7867581	1.0246247	---	0.42760664	-0.43816	-0.8326153	0.54713386	0.5541276	---	---	-0.57761455	1.2129672	---	---	-0.6425896	0.5706088	-1.35166	-0.6372174	-0.4904108	0.58838236	-0.68010455	0.4571758	0.40906054	-0.8417995	-0.46789598	---	-0.7603567	0.4831201	0.6378168	0.81287533	---	0.90369743	0.71899074
