Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	-0.17181236	-0.16789772	0.1657341	-0.1984004	-0.24380861	-0.25983778	0.17873392	0.19523841	0.18614112	-0.15481675	-0.14831673	-0.2051207	0.1553676	-0.17677462	0.1900112	-0.23411743	0.14029635	-0.28712302	-0.22453175	0.14946696	0.14787526	0.15244752	0.19028117	0.23512755	0.14816487	0.2382892	-0.143327	0.17063174	-0.18457396	-0.21724114	-0.17979941	-0.18361948	0.16847074	-0.20564944	0.1662705	-0.19232279	-0.17407337	-0.19106928	0.189861	-0.23855029	-0.21344376	0.16163471	-0.39553562	0.17523418	-0.19711149	0.16784163	-0.14004856	0.17216668	-0.23936236	0.17143467	-0.15051907	-0.17808537	-0.19449209	0.15879464	-0.21967094	-0.33693522	-0.18809073	0.17037125	-0.18885353	0.36442408	-0.18601595	0.17998916	-0.21856579	-0.23474269	0.16084039	0.17274813	-0.22046594	0.23185153	-0.26281464	0.17510824	0.2218238	0.20259641	-0.16780397	0.16732444	-0.16579002	-0.13134755	0.22049212	-0.14791453	0.271526	-0.23988783	-0.18968992	0.17416225	0.14218742	0.19478825	-0.24374315	0.1686686	-0.21195781	0.15668197	0.2555395	0.22921142	0.1403394	0.15016608	-0.15365803	0.15146804	0.17563793	-0.16841486	-0.20887591	-0.13510989	0.28578246	-0.24168791	-0.17401838	-0.16490594	-0.1625581	-0.22816807	0.17249008	-0.22342646	0.13389824	-0.18940237	0.22029454	0.18100986	-0.22337142	-0.25238967	0.16145784	-0.35034397	0.19653212	-0.19664823	0.20446037	-0.1501389	0.1347245	0.16788632
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	-0.17855513	-0.13084552	0.119220905	-0.119333416	-0.20978487	-0.20133196	0.15691489	0.17497994	-0.12884845	-0.102574006	0.14260203	0.16079059	-0.15217164	-0.2617444	0.18909706	-0.1647246	-0.105290994	-0.22952144	-0.12010085	-0.1455872	0.12528376	0.12426076	0.21009248	0.16062103	0.09923594	0.17252278	0.12183823	0.14227349	-0.21846634	-0.19814403	-0.19124721	0.17819284	-0.1442778	-0.15568046	0.17795098	-0.15874682	-0.15761414	-0.16780427	0.1876802	-0.21191719	0.1543349	0.12698036	-0.37009186	0.09996631	-0.2159488	0.15277135	-0.12806386	0.12470305	-0.22011453	0.17831363	-0.11577167	-0.19843005	0.18614271	0.15869913	-0.2278382	-0.23632742	-0.1520367	-0.11433343	-0.115966074	0.29557174	0.11236449	-0.19559506	-0.17560035	-0.15300246	-0.107627556	0.107407205	-0.22679108	0.221956	0.1316451	0.12220267	0.13125482	0.17344643	-0.13989222	0.16229838	0.11908105	0.1547863	0.15906769	-0.1301661	0.317184	-0.20208946	-0.1736807	0.17307818	0.14233123	0.12480333	-0.17771001	0.13694282	-0.17826968	0.13266821	0.16222914	0.14338405	0.16268894	-0.12089064	-0.13081647	0.15948711	0.18642497	-0.15101899	-0.11540122	0.09563332	0.23519827	-0.1671767	0.108520105	0.1292068	0.10273016	-0.2102119	0.14047939	-0.18430337	0.1282098	0.17065495	0.20182075	0.15297937	-0.22156757	-0.21885905	-0.11382828	-0.2723404	0.147362	-0.16363358	0.16820188	0.12538028	-0.14245291	0.14784954
AFF4	-0.14870204	-0.12786515	-0.11301529	-0.123286195	-0.2265152	-0.18882746	0.14485498	0.16205409	-0.13721412	-0.09045023	0.11002206	0.16618921	-0.15271103	-0.28570715	0.18729067	-0.17836186	-0.0991587	-0.24084423	-0.14072484	-0.12659435	0.12439241	0.112413526	0.19068281	0.1728427	0.119822204	0.18951531	0.12875903	0.15150563	-0.17665899	-0.18859275	-0.2008359	0.16855691	-0.10911914	-0.11380632	0.13682799	-0.13259502	-0.12644915	-0.19593942	0.16362497	-0.18766432	0.14804418	0.118799634	-0.37442407	0.107122615	-0.18508048	0.15416808	-0.1387621	-0.111151926	-0.19817084	0.17850253	-0.10126268	-0.20726849	0.14228925	0.15813527	-0.22275603	-0.25982526	-0.15747349	-0.13010846	-0.120906435	0.27867594	0.108748466	-0.16574225	-0.18383381	-0.13735546	0.09978909	0.12079037	-0.21233095	0.17811023	-0.1452852	0.1159714	0.13414672	0.15939471	-0.14521846	0.13002257	0.11121053	0.16176529	0.14358632	-0.14559452	0.3211023	-0.18046647	-0.16188179	0.16872895	0.14825073	0.13606873	-0.17714594	0.10896848	-0.14966302	0.1389305	0.17812622	0.15040877	0.15255217	-0.1018257	-0.12001917	0.15068705	0.1711762	-0.13494201	-0.12181127	-0.09580863	0.2450914	-0.19183758	-0.13154715	0.11544291	0.10310794	-0.22751436	0.13268694	-0.15933278	0.10201929	0.1442618	0.17665529	-0.13460554	-0.20205863	-0.20615327	0.113564305	-0.2551869	0.14026791	-0.14087139	0.1603078	-0.12580675	-0.13084707	0.16131532
AGO1	-0.262154	-0.1414643	-0.13744254	0.16667236	-0.21780874	-0.25656092	0.28359708	0.26516193	-0.20854807	0.14560919	0.13169172	0.18523127	-0.15140253	-0.23604837	0.21445799	0.18640696	-0.15854491	-0.23137565	-0.14671415	-0.18360843	-0.14810984	0.15592426	0.18145093	0.18746471	0.15559073	-0.1293211	-0.15719339	0.17063364	-0.21284172	-0.22733733	-0.18614554	0.17606813	-0.12537965	0.13485008	0.17687555	-0.16317362	-0.21096042	-0.16397394	0.21269073	-0.18242332	-0.17220414	0.17038451	-0.44100973	-0.16458927	0.17630444	0.14883348	0.14169034	-0.17961514	-0.22712483	-0.17305283	0.12807892	-0.12967898	0.17983887	0.24976249	-0.21851338	-0.241305	0.15585369	0.18029727	-0.13186727	0.33764717	0.14592218	-0.14728129	-0.28816426	-0.22034779	-0.13490023	-0.13956217	-0.19489436	0.19120301	0.16789702	0.17071648	0.19626236	0.16416335	-0.22161597	-0.14088252	0.14879559	0.20585856	0.17952992	-0.14049909	0.22416994	-0.27005833	-0.19686386	0.20766263	0.15555377	-0.13815898	-0.18181302	-0.14934742	-0.18579654	0.12976266	0.22369899	0.17804891	0.1828497	0.1470536	-0.17377381	0.28020552	0.16294841	-0.18688977	0.1925454	-0.18129082	0.21037507	-0.17487828	0.16507092	-0.1842971	0.14115971	-0.16497092	-0.15361325	-0.2118363	-0.14330108	0.18027219	0.16893464	0.20462146	-0.23347043	-0.21509133	0.1353933	-0.3324381	0.21473506	-0.16397235	0.20524198	-0.17063119	0.18082704	-0.16840027
AGO2	-0.2676402	0.15456772	0.19413245	0.21923067	-0.19769642	-0.28889978	0.26662403	0.30324373	-0.21147442	0.1442023	0.15803665	-0.20234926	-0.20294842	-0.22588123	0.24433158	0.2389748	-0.21023947	-0.19548452	0.16856486	-0.2113838	-0.1773201	0.21361475	-0.19384603	0.16477558	0.1909616	-0.16654108	-0.22755647	0.19276074	-0.2332056	-0.2942494	-0.22014996	0.2306039	-0.1565927	0.16412318	0.1875716	0.1867561	-0.31009716	-0.14745933	0.1739955	-0.18847968	-0.17788048	0.19832937	-0.45120865	-0.2067612	0.2765645	-0.17921393	0.18110327	-0.22737224	-0.2008898	-0.15847403	0.18927136	0.18035355	0.2488907	0.30484292	-0.19292387	-0.22012891	0.17280269	0.2500016	0.14978123	0.37677935	0.16854659	0.18060254	-0.31974903	-0.22300956	0.16041116	-0.15508056	-0.17352237	0.18572852	0.25582162	0.19567084	0.24776064	0.17641236	-0.2773526	-0.16968	0.21976517	0.21680345	-0.21023586	-0.17664614	0.210063	-0.28313097	-0.22502245	0.24627848	-0.16110185	-0.14658742	-0.18935235	-0.20793419	-0.18470548	-0.16175477	0.22956102	0.18405639	0.20146176	-0.14968479	0.14869823	0.3184178	-0.123972744	-0.23998025	0.24563523	-0.24567352	0.16416903	-0.15311898	0.14474484	-0.21783374	0.18210343	-0.15908448	-0.21842057	-0.22870483	0.1391984	0.17859854	0.18959846	0.2280038	-0.23123083	-0.21743362	0.13446249	-0.33217922	0.2496045	-0.22949766	0.28602037	-0.1835209	0.20083192	-0.21269016
AHR	-0.18883123	0.13772659	-0.16596593	-0.11359427	-0.1949492	-0.23056847	0.16258882	0.2187606	-0.1523659	0.12990263	0.11655896	0.20221607	0.15449542	-0.24235706	0.20720519	0.14433323	-0.13797803	-0.22780545	0.14754651	-0.13910778	-0.14939484	0.15026338	0.17251745	0.17303514	0.14601256	0.16054055	0.12488091	0.19170113	-0.21093139	-0.17403479	-0.1944171	0.1870076	-0.12039304	0.12693918	0.13465467	0.11820745	-0.1495718	-0.17502415	0.20315596	-0.15235914	0.15349308	0.15449318	-0.35841674	-0.1233335	-0.146321	0.14386211	0.13761717	-0.12520614	-0.15478644	0.18597041	0.12528217	-0.15062557	0.1369366	0.19429524	-0.182852	-0.25742456	0.1563303	0.12064022	-0.12463753	0.32856968	0.17498407	-0.15316863	-0.20405303	-0.1524431	0.1246616	0.13299833	-0.17729038	0.17841603	-0.17775172	0.16969568	0.18941939	0.14732336	-0.21133384	0.15925238	0.12967372	0.19951963	-0.14792927	0.11873908	0.2591184	-0.1926116	-0.15496193	0.19636913	0.18677856	-0.1583464	-0.1725567	-0.11692116	-0.1527468	0.14560221	0.20415387	0.14561827	0.20189404	-0.118166216	-0.13364603	0.20852494	0.13885178	-0.14854564	0.1492989	-0.1621768	0.20945977	-0.1652125	0.11852263	-0.15243754	0.16408527	-0.19993494	0.16363205	-0.17026348	-0.13015229	0.14120239	0.19114543	0.19527733	-0.19844511	-0.21921873	-0.12501831	-0.29155493	0.1789053	-0.15029138	0.17919151	-0.12514308	0.14322898	0.16271454
AHRR	-0.33814543	-0.2104689	0.15873682	0.16732003	-0.1665094	-0.22146715	-0.19023316	0.2006078	-0.22219527	-0.17523372	0.19063172	0.32796142	0.22208743	0.19253543	0.32495955	0.18172146	-0.2188902	-0.2027936	-0.26562107	-0.23895906	0.17008558	0.15704592	0.18360256	0.2459296	-0.13137652	0.24458174	0.15961783	0.19602807	-0.24022996	-0.2418253	-0.21362567	0.2704281	-0.17612386	-0.12726974	0.18403105	0.20162499	0.16346022	-0.2281575	0.2215972	-0.22123863	-0.25461617	0.16829427	-0.31373504	0.21667641	-0.17024097	-0.17131917	-0.17686704	-0.22696537	-0.22267206	0.20345382	-0.16650389	0.16993235	0.15784343	0.22446986	-0.2531204	-0.23794669	-0.1833645	0.18155526	-0.17963907	0.36390284	0.19893885	-0.21985024	-0.30196124	-0.29337725	0.19512653	0.17201178	-0.25265056	0.19055967	0.17449833	0.22943	0.22429124	0.21457946	-0.21557286	-0.18247677	-0.1381753	-0.21846463	0.22962007	0.16564345	0.2224102	-0.23909879	-0.26997218	0.20420514	0.13761191	-0.23978688	-0.22784486	-0.25944608	-0.22318035	0.1733113	0.26710007	0.23521589	0.21770778	0.19108336	0.19392687	0.23210071	-0.1777261	0.15436685	0.16790104	-0.22893924	0.22126943	-0.19419599	0.15451746	-0.21115483	0.2133773	-0.23783863	-0.20210618	-0.2543928	-0.20422408	-0.25537226	0.2119154	0.25759792	0.16741757	-0.28737336	0.16001321	-0.35914755	0.22894466	0.22182213	0.22577432	-0.16316152	-0.23092897	-0.14237307
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	-0.17226924	-0.18511824	0.2036532	-0.13480802	-0.26392645	-0.23612799	0.16829352	0.2068964	-0.16564526	-0.13656104	-0.18674196	0.18456292	-0.14416127	-0.20568246	0.23454842	-0.14898525	-0.14011766	-0.28072822	-0.19356208	-0.17630723	0.1868308	-0.13126118	0.17988773	0.25795645	0.2081464	0.19093986	0.15003952	0.16069123	-0.16175017	-0.17443113	-0.20789848	-0.13792403	0.22007412	0.103513345	0.12791687	-0.16090395	-0.1527225	-0.20758511	0.15605201	-0.16660643	-0.16587818	0.1711207	-0.39833435	-0.13516726	0.16535829	0.18367656	-0.17019916	-0.21590671	-0.19366108	0.15550658	0.16487217	-0.20981625	-0.18953535	0.23416045	-0.21342842	-0.34368217	-0.15982568	-0.11271174	-0.19200818	0.33791876	-0.14710292	0.1730738	-0.26067764	-0.21361157	0.1668142	-0.14290108	-0.16298282	0.17664747	-0.20276223	0.15485322	0.20146097	0.14309968	-0.22717439	-0.13775192	-0.14263259	0.20835105	-0.16206656	-0.20756693	0.301659	-0.20891595	-0.18697242	0.14761396	-0.18065955	0.21612674	-0.20120102	-0.14188926	-0.14391918	0.19020359	0.30804595	0.21621087	0.12594615	-0.121572986	-0.1927174	0.18160163	0.13097532	0.1375771	-0.14401305	-0.16082342	0.24469377	-0.23633644	-0.15564108	-0.18935128	0.14122188	-0.25175402	-0.16228321	-0.17749347	0.1338708	-0.15450242	0.15807498	0.15459308	-0.19846176	-0.19351238	0.17579691	-0.32902065	0.18165277	0.15342282	0.22596069	-0.28003934	0.20160837	0.15132013
