Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	-0.16068752	-0.19491775	-0.16728124	-0.17302886	-0.15163039	-0.16067146	-0.08237254	-0.098337196	-0.16133174	-0.1781656	-0.17223696	-0.122688055	-0.17337729	-0.13342829	-0.12987788	-0.11609392	-0.16975366	-0.12669098	-0.18255709	-0.14262873	-0.16231461	-0.19045636	-0.08975106	-0.1637882	-0.18443018	-0.13100232	-0.124364264	-0.1662515	-0.17780584	-0.072345264	-0.19788827	-0.14393987	-0.1657362	-0.18062772	-0.20339066	-0.19323233	-0.11975103	-0.13754252	-0.19547413	-0.18818474	-0.15070112	-0.17905235	0.055734526	-0.18697456	-0.17434132	-0.16124578	-0.18420708	-0.14892837	-0.18510185	-0.11376295	-0.18241492	-0.16214433	-0.14128724	-0.1439944	-0.20704062	0.065838195	-0.12085396	-0.16588357	-0.15264207	-0.10797767	-0.19800143	-0.1447173	-0.13922517	-0.13815483	-0.1505481	-0.11878068	-0.21047558	-0.18696696	-0.09424371	-0.18493915	-0.17704837	-0.15569267	-0.17159751	-0.14344819	-0.19349754	-0.17588933	-0.1736714	-0.17295675	-0.12032922	-0.14232457	-0.17956983	-0.2056518	-0.16605431	-0.19803543	-0.107738726	-0.19111961	-0.19928208	-0.17059244	-0.14024384	-0.15759183	-0.17715487	-0.1684356	-0.1549579	-0.13129793	-0.13300696	-0.115598544	-0.12745526	-0.204553	-0.09567436	-0.15872061	-0.16644065	-0.17386268	-0.18654971	-0.12847391	-0.15178482	-0.17019382	-0.19809565	-0.15958114	-0.18829605	-0.17697808	-0.106790215	-0.17780758	-0.18641622	0.100705914	-0.19511542	-0.18546388	-0.09904706	-0.15513845	-0.12740998	-0.107017525
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	-0.24416031	-0.2142479	-0.20447585	-0.20032401	-0.14775349	-0.24378651	-0.15288536	-0.11038604	-0.24331073	-0.25379422	-0.18622431	-0.20253716	-0.21743841	-0.17760317	0.19627637	-0.17495072	-0.24945974	-0.19378573	-0.24371946	-0.21397205	-0.2137859	-0.21774031	-0.13881753	-0.23463026	-0.22264357	-0.19820635	-0.19178782	-0.23007217	-0.20800298	-0.13827737	-0.26272666	-0.19421078	-0.19580986	-0.19266608	-0.23252568	-0.21329166	-0.13462944	-0.16179313	-0.23329146	-0.21014968	-0.19877066	-0.22403115	0.109172754	-0.2399604	-0.19108208	-0.24113674	-0.20566666	-0.18874857	-0.16287974	0.17828746	-0.26188865	-0.21211088	-0.1851179	-0.16475631	-0.25856307	-0.12854311	-0.18888596	-0.17364697	-0.2116529	0.19944653	-0.2436729	-0.20090397	-0.18850373	-0.23662415	-0.25686663	-0.23271294	-0.2343904	-0.24480233	-0.17604402	-0.22015527	-0.2630071	-0.20085335	-0.25131902	-0.13518362	-0.2135179	-0.25124604	-0.21286128	-0.2060377	-0.18813083	-0.20588532	-0.29592595	-0.23755357	-0.19293724	-0.1996454	-0.17512202	-0.24292915	-0.24367757	-0.23431127	-0.2248583	-0.22199875	-0.21807055	-0.22161567	-0.22847714	-0.21740997	-0.2569255	-0.15702939	-0.16346686	-0.25831896	-0.16213095	-0.20956823	-0.20357788	-0.2382905	-0.25446552	-0.12673505	-0.23013446	-0.22673923	-0.23041947	-0.19686817	-0.23532818	-0.20422284	0.15262714	-0.24666458	-0.23323222	-0.2015705	-0.26184553	-0.23770942	0.1479209	-0.18819508	-0.11187321	-0.14131287
AFF4	-0.2599365	-0.23341924	-0.22172964	-0.21864724	-0.17294332	-0.26206645	-0.15873294	-0.12801316	-0.25705796	-0.27022755	-0.20574416	-0.20844032	-0.22957662	-0.1865826	0.20323838	-0.18575512	-0.264789	-0.20101663	-0.26158673	-0.22931907	-0.22493874	-0.23445609	-0.15076512	-0.2573916	-0.24165154	-0.20909682	-0.20605075	-0.24249214	-0.22868831	-0.14731815	-0.28098172	-0.20925854	-0.2259301	-0.21422145	-0.2533774	-0.23610908	-0.15229793	-0.18000878	-0.25342152	-0.22627552	-0.2160868	-0.24039505	0.11203773	-0.24852279	-0.21238837	-0.2526083	-0.22695771	-0.20259935	-0.17475627	0.18778878	-0.27103046	-0.23164771	-0.2052427	-0.16947566	-0.27907228	-0.13269034	-0.19509254	-0.18208203	-0.22446918	-0.20704767	-0.2580195	-0.22886021	-0.20395625	-0.24450624	-0.27119166	-0.24361968	-0.2546224	-0.26543114	-0.18427263	-0.23867412	-0.281211	-0.21786799	-0.27109405	-0.15232898	-0.22553748	-0.26667348	-0.23317179	-0.22155312	-0.20789461	-0.22049308	-0.3084905	-0.250176	-0.20848384	-0.22462414	-0.18752553	-0.26419213	-0.26427954	-0.24644138	-0.24840023	-0.24108104	-0.23580928	-0.23724042	-0.23884451	-0.23187067	-0.27182522	-0.17195775	-0.1682981	-0.27376652	-0.1736755	-0.2296473	-0.22121456	-0.25402936	-0.27247486	-0.14689924	-0.24766947	-0.24753873	-0.25335047	-0.21674968	-0.253794	-0.22046442	0.15686604	-0.2670324	-0.25815275	-0.21560098	-0.27696276	-0.2612482	0.15487665	-0.21175663	-0.12980215	-0.15105237
AGO1	-0.1717474	-0.16622877	-0.16027224	-0.15351208	-0.12186364	-0.1709821	-0.07892374	-0.06461974	-0.15718608	-0.18284503	-0.16324012	-0.14092577	-0.16114293	-0.1309245	0.13838437	-0.12873267	-0.18242341	-0.13103396	-0.17409697	-0.14077745	-0.15584552	-0.1663571	-0.09450891	-0.18162328	-0.17769447	-0.1456181	-0.1378512	-0.15873224	-0.17722583	-0.09129662	-0.19457428	-0.15285046	-0.17164536	-0.15013435	-0.17711337	-0.16991644	-0.09394081	-0.13160004	-0.1867957	-0.16454045	-0.13148348	-0.15314609	0.07440658	-0.17194167	-0.15036029	-0.1624037	-0.17117694	-0.1443984	-0.118636504	0.1337268	-0.20427652	-0.15892857	-0.15880239	-0.10046507	-0.18897262	-0.10500129	-0.13721941	-0.121552214	-0.16073436	0.13119519	-0.1739403	-0.16213837	-0.109242484	-0.15231484	-0.1776291	-0.1522957	-0.18857099	-0.19697292	-0.13419242	-0.17119983	-0.20084535	-0.15485956	-0.17606254	-0.12396261	-0.159049	-0.17993824	-0.15189406	-0.17232522	-0.14724858	-0.13353258	-0.20206222	-0.17596652	-0.13075934	-0.15868132	-0.13075723	-0.17143555	-0.18398054	-0.17389491	-0.16913621	-0.16797581	-0.17364186	-0.173478	-0.17400579	-0.13751929	-0.19718105	-0.116542056	-0.0972687	-0.18259771	-0.11665325	-0.16471612	-0.1413621	-0.17143187	-0.17952529	-0.11314542	-0.16019309	-0.17192475	-0.16829728	-0.14622788	-0.17119966	-0.15761156	0.089075476	-0.18630631	-0.17921014	-0.12213056	-0.1841306	-0.18780106	-0.09486486	-0.15523197	-0.1044456	-0.09935269
AGO2	-0.15988956	-0.14015609	-0.13700964	-0.13167875	-0.10861152	-0.111174114	-0.046913728	0.05707593	-0.14166617	-0.17817329	-0.14974691	-0.109932534	-0.14777689	-0.11065406	-0.11837698	-0.08446922	-0.15219374	-0.1223534	-0.14915372	-0.12794079	-0.1391145	-0.13036874	-0.08114737	-0.14535849	-0.12786816	-0.14927861	-0.09419105	-0.13450372	-0.15174854	0.0624015	-0.1820367	-0.13986255	-0.14360107	-0.1574895	-0.13643213	-0.14733705	-0.05681043	-0.12315851	-0.14547047	-0.14706752	-0.12715597	-0.15255362	0.06417753	-0.13913938	-0.12419438	-0.11719403	-0.15993915	-0.11903709	-0.12633954	-0.12462137	-0.17246518	-0.11683144	-0.13289557	-0.06903671	-0.16309522	-0.106793866	-0.113035925	-0.08400469	-0.11609873	-0.10464787	-0.16723545	-0.13477784	-0.089313045	-0.12485206	-0.13886288	-0.1390473	-0.16690935	-0.18314722	-0.12078999	-0.15984994	-0.1539479	-0.14503546	-0.1516489	-0.1346715	-0.12819955	-0.14470047	-0.13427687	-0.15769808	-0.10602005	-0.10229939	-0.17023619	-0.14980483	-0.12940647	-0.15608831	-0.11276418	-0.14877382	-0.15308279	-0.14566763	-0.15421945	-0.14354661	-0.14806671	-0.13927768	-0.14765283	-0.10329142	-0.17216235	-0.08606884	-0.08478265	-0.1526499	-0.085085355	-0.1423837	-0.1389858	-0.15186699	-0.14919436	-0.11583194	-0.14468862	-0.14892381	-0.14832544	-0.13270642	-0.13923055	-0.13194299	-0.07881481	-0.1370382	-0.16148283	-0.11976259	-0.16773978	-0.1674356	0.06651268	-0.12143684	-0.07832072	-0.08769714
AHR	-0.23030844	-0.19535923	-0.17328702	-0.17558849	-0.14438502	-0.22015767	-0.13282531	-0.09385082	-0.20673397	-0.22946788	-0.17362773	-0.16930445	-0.18234056	-0.15481095	0.17440131	-0.14948669	-0.2097146	-0.14790025	-0.20643194	-0.18153262	-0.18640319	-0.19899362	-0.12270742	-0.21041653	-0.2084056	-0.18067287	-0.17759064	-0.20009615	-0.1933369	-0.122875355	-0.22544284	-0.18049392	-0.19212951	-0.19168521	-0.21699491	-0.20011558	-0.13124242	-0.15050969	-0.2162274	-0.19444972	-0.1776043	-0.19476047	0.098113015	-0.21157514	-0.17927396	-0.20369242	-0.18843639	-0.1664068	-0.15183128	0.16266252	-0.23453079	-0.1907771	-0.18477096	-0.14844266	-0.22192651	-0.11048254	-0.15600742	-0.15660392	-0.18385193	0.1717537	-0.2078097	-0.19724436	-0.15836605	-0.20753686	-0.22287664	-0.19665031	-0.21489513	-0.22593759	-0.15577844	-0.20068704	-0.23539637	-0.18633355	-0.22246206	-0.13117176	-0.18944854	-0.22486304	-0.1937977	-0.18388641	-0.17308922	-0.19241935	-0.25814897	-0.22251283	-0.17412631	-0.18163213	-0.146492	-0.21481694	-0.2246117	-0.20612574	-0.20561643	-0.2044239	-0.19601586	-0.20416914	-0.20136042	-0.18771814	-0.244979	-0.14942004	-0.13758	-0.22950283	-0.1411302	-0.1847783	-0.1840791	-0.21719627	-0.21622679	-0.13046603	-0.20463012	-0.21787025	-0.21022782	-0.18357632	-0.20901883	-0.17997107	0.13945699	-0.21897133	-0.21233647	-0.1747262	-0.23191756	-0.21588784	0.13323866	-0.17854092	-0.11623584	-0.12559885
AHRR	-0.12557137	-0.11113408	-0.14834133	-0.099040546	-0.09055984	-0.15839615	-0.066119835	-0.085054435	-0.16131291	-0.13338436	-0.1055903	-0.08696701	-0.14530252	-0.10883821	-0.0973108	-0.11684095	-0.12390781	-0.13466671	-0.10800035	-0.104093455	-0.12745504	-0.12716024	-0.080332085	-0.12603106	-0.14456809	-0.10878352	-0.119387835	-0.1435035	-0.12307506	-0.07333853	-0.13435845	-0.07828062	-0.13247222	-0.16384348	-0.13036326	-0.13609311	-0.07400353	-0.12564653	-0.171548	-0.12084241	-0.11470265	-0.1454943	-0.08647601	-0.10472905	-0.12961176	-0.12868632	-0.12112802	-0.07880197	-0.09044015	0.08532372	-0.16451919	-0.10376092	-0.107937716	-0.0670425	-0.106574	-0.086978994	-0.1046387	-0.078743346	-0.09667136	-0.14030187	-0.114872456	-0.1263578	-0.06791865	-0.09759771	-0.11318865	-0.1321349	-0.121230364	-0.12644663	0.07062087	-0.11330509	-0.15319164	-0.10492371	-0.15416773	-0.08341053	-0.1580639	-0.12838602	-0.1270146	-0.12569092	-0.11654517	-0.08927165	-0.17083108	-0.14947823	-0.15280023	-0.119046435	-0.10291294	-0.11951566	-0.1425398	-0.12788005	-0.10427987	-0.1023527	-0.13331883	-0.12008338	-0.098347165	-0.12684451	-0.15450193	-0.100832075	-0.115073994	-0.15322879	-0.072481014	-0.10561846	-0.1405265	-0.116935074	-0.13241458	-0.09885679	-0.12186375	-0.1137755	-0.15716211	-0.12218586	-0.09762022	-0.09778967	-0.09515394	-0.10556703	-0.13156708	-0.11781456	-0.12349557	-0.12843171	-0.0740182	-0.10669432	-0.072177835	-0.10864282
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	-0.18236722	-0.1905625	-0.16747399	-0.16840824	-0.15073872	-0.17247741	-0.093737096	-0.099425346	-0.18585965	-0.19430879	-0.17738217	-0.1449802	-0.18283564	-0.14479756	-0.14607732	-0.12823333	-0.19686705	-0.13220665	-0.17800167	-0.15033169	-0.16787429	-0.1979032	-0.103662334	-0.18107171	-0.1934949	-0.14425366	-0.12986045	-0.17474096	-0.1903723	-0.07604942	-0.19539802	-0.15970892	-0.17679642	-0.20853509	-0.20977728	-0.22706279	-0.105422795	-0.16642466	-0.2130277	-0.21229254	-0.1461282	-0.16106232	0.060124516	-0.17246181	-0.18185452	-0.17209965	-0.19317839	-0.15310724	-0.18267345	-0.14121261	-0.20340864	-0.16460507	-0.15575387	-0.11911402	-0.21040201	0.063828394	-0.1278869	-0.14885294	-0.17716317	-0.13425612	-0.19501625	-0.17341691	-0.14035675	-0.16653161	-0.16340044	-0.13911645	-0.22062898	-0.21813516	-0.10836581	-0.19203764	-0.19080076	-0.1703245	-0.1745415	-0.16588911	-0.19526389	-0.17183267	-0.15704373	-0.19630288	-0.14652205	-0.15995374	-0.19210328	-0.21860763	-0.17283267	-0.18683402	-0.12557252	-0.19789146	-0.20708342	-0.14273958	-0.16510218	-0.17186187	-0.18350266	-0.18475467	-0.1703243	-0.13538942	-0.18217413	-0.116776094	-0.13457471	-0.19153723	-0.10462977	-0.15582949	-0.1708781	-0.18239988	-0.19967628	-0.1435862	-0.16504286	-0.1893002	-0.19659458	-0.16888107	-0.17642218	-0.18123971	-0.10321617	-0.20206997	-0.2030299	-0.12628579	-0.18466267	-0.21472488	-0.09807261	-0.14841375	-0.1404559	-0.11388112
