Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	1.0	1.0	1.0	0.6454147	0.10094026	1.0	1.0	1.0	1.0	1.0	0.32877836	1.0	1.0	0.70592004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9518391	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2974709	1.0	1.0	1.0	1.0	0.004627504	1.0	1.0	1.0	0.4300894	1.0	1.0	1.0	1.0	0.15654898	0.5797297	1.0	1.0	0.09170389	1.0	1.0	1.0	1.0	0.77342564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7109194	1.0	1.0	1.0	1.0	1.0	0.56055784	1.0	1.0	0.43140203	0.32948792	1.0	1.0	1.0	1.0	1.0	0.9536896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8407748	1.0	1.0	1.0	0.23738992	1.0	0.47269267	0.059622876	0.2686301	1.0	1.0	0.14159787	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2629293	1.0	1.0
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8751457	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0059726206	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8844175	1.0	1.0	1.0	0.99411327	1.0	1.0	0.18026626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7008994	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AFF4	1.0	1.0	0.7383681	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.73133975	1.0	1.0	1.0	0.927945	1.0	1.0	1.0	1.0	1.0	0.005783004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9638509	1.0	1.0	1.0	1.0	0.80914134	1.0	1.0	1.0	0.898442	1.0	0.97120506	0.2536257	1.0	1.0	1.0	1.0	0.079680584	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9831953	1.0	1.0	1.0	1.0
AGO1	1.0	1.0	0.75929147	1.0	1.0	1.0	0.065205626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8174168	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4368112	1.0	1.0	0.77777207	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.82105535	1.0	0.0020712586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.67239803	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.92830974	0.28665566	1.0	1.0	0.6518339	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.67995113	1.0	1.0	1.0	0.7301318	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1801315	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AGO2	1.0	1.0	1.0	1.0	0.4277213	1.0	0.11752043	0.6872531	0.97714335	1.0	1.0	1.0	1.0	0.6918339	1.0	1.0	1.0	1.0	1.0	0.6673374	1.0	1.0	0.98035234	1.0	1.0	1.0	1.0	1.0	1.0	0.26882154	1.0	1.0	0.94639283	1.0	1.0	1.0	0.070492335	0.34124425	1.0	1.0	0.8380139	1.0	0.001694162	1.0	0.80334055	1.0	1.0	0.18390347	1.0	0.7915046	1.0	1.0	1.0	0.29901642	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.19104418	1.0	1.0	0.73503363	1.0	1.0	0.2550324	1.0	1.0	1.0	1.0	0.51646346	1.0	1.0	1.0	0.4265544	0.63328284	0.5208045	1.0	1.0	1.0	0.74485284	0.77604496	1.0	1.0	0.65531045	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6852609	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2268676	1.0	0.7760845
AHR	1.0	1.0	0.8242982	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8203041	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.76166475	1.0	1.0	1.0	1.0	1.0	1.0	0.9442654	1.0	1.0	0.0076170675	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9675393	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.91818064	1.0	1.0	1.0	1.0	1.0	1.0	0.78241915	1.0	1.0	0.98817813	1.0	1.0	1.0	1.0	0.86943716	1.0	1.0	1.0	0.97798604	1.0	1.0	0.17932455	1.0	1.0	1.0	1.0	0.1717624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.72271514	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AHRR	1.0	1.0	1.0	1.0	0.54262626	1.0	1.0	1.0	0.97196436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5696938	1.0	1.0	1.0	0.9530267	0.3804323	1.0	1.0	1.0	1.0	0.584534	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1881043	1.0	1.0	1.0	1.0	0.032886554	1.0	1.0	1.0	0.45057732	0.25210023	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.21882106	1.0	1.0	1.0	1.0	1.0	0.28893906	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.50259495	0.51073205	1.0	1.0	1.0	0.63568616	1.0	1.0	1.0	1.0	1.0	0.93890274	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75505	0.16057847	1.0	1.0	1.0	0.1479614	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.26275703	0.80651104	0.98451906
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	1.0	1.0	1.0	0.57458717	0.04041024	1.0	1.0	1.0	0.75640494	1.0	1.0	1.0	1.0	0.7182489	1.0	1.0	1.0	1.0	1.0	0.6338088	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7466165	1.0	0.0040713465	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.58413905	1.0	1.0	0.077185996	1.0	1.0	1.0	1.0	0.6731711	1.0	0.80589944	1.0	1.0	0.662724	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.53532046	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.90406245	1.0	0.93470424	1.0	1.0	1.0	1.0	0.88594246	1.0	1.0	1.0	1.0	1.0	1.0	0.18655895	1.0	1.0	1.0	1.0	0.050368454	0.7778191	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
