Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	-0.19661084	-0.16730621	0.17097038	-0.18221162	-0.22869945	-0.26478615	0.17072448	0.22807667	0.20690055	-0.17881139	-0.1415155	-0.21341549	0.20121226	-0.17446056	0.19573365	-0.22317815	-0.1533031	-0.2841851	-0.20077729	-0.16612236	-0.17557074	0.17314194	0.18808202	0.24364232	0.14800997	0.22850889	-0.15351886	0.18746033	-0.21029975	-0.22171466	-0.21563043	-0.174937	0.17358749	-0.20233618	0.1889001	-0.20973049	-0.18675025	-0.18889663	0.21557693	-0.24398586	-0.24686067	-0.16565263	-0.3883994	0.14560053	-0.15809648	0.18207312	-0.15667218	0.16324618	-0.24582124	0.17675146	-0.14154987	-0.15943411	-0.18972126	0.18487997	-0.2388575	-0.32436594	-0.15455663	0.18574116	-0.19109921	0.38018164	-0.1991496	0.20009	-0.24420567	-0.2526697	0.1952004	0.18061727	-0.21262673	0.23116092	-0.23086403	0.19632359	0.26994264	0.19753952	-0.19738549	0.16114159	-0.16099069	-0.1564827	0.25448954	-0.15209968	0.239789	-0.23741594	-0.22645712	0.1813882	-0.16158576	0.18189739	-0.24235043	0.15699011	-0.25482482	0.18761069	0.2825624	0.21457164	0.16198072	-0.14306465	-0.1634802	0.21654446	0.17615844	-0.17534684	-0.18759362	0.1512196	0.26469642	-0.22966519	-0.15556152	-0.20242083	-0.17734346	-0.21663655	-0.17384565	-0.245684	0.13153303	-0.18287444	0.23865281	0.21717343	-0.22236764	-0.27141246	0.1541258	-0.36760023	0.22666663	-0.21082099	0.22029208	-0.16923971	-0.12914953	0.15576668
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	-0.20560846	-0.1341842	-0.12610123	0.122239254	-0.20905341	-0.21349517	0.19656071	0.20702301	-0.13858852	-0.11543857	0.14645241	0.1739323	-0.13468583	-0.23682325	0.18791446	0.14580415	-0.12320455	-0.22954051	0.1358339	-0.16111538	-0.12802856	0.13564034	0.21485174	0.155048	0.11755331	0.14980315	-0.11315791	0.1471616	-0.23075318	-0.19008183	-0.18863647	0.18570681	-0.1501034	-0.14840831	0.18563534	-0.17084713	-0.1769696	-0.1642347	0.20477757	-0.20601703	0.15008761	-0.133534	-0.37549448	-0.13310772	-0.1899536	0.15057531	0.13153452	0.12353416	-0.22720075	0.17566636	-0.115590826	-0.17275822	0.19413082	0.1831937	-0.22324853	-0.23377217	-0.13640006	0.12670551	-0.11732795	0.30364758	0.12711158	-0.18076885	-0.20344141	-0.16152902	0.1091723	-0.11383852	-0.22602503	0.22685534	0.15653655	0.1368638	0.16092257	0.17916931	-0.1651998	0.15994544	0.12982266	0.16218124	0.16148837	-0.123750456	0.27611995	-0.22168301	-0.18005906	0.17999889	0.14228192	-0.13900785	-0.17158403	0.13713638	-0.18762489	0.13318615	0.17765546	0.14100179	0.16786565	-0.13463038	-0.13548437	0.1913261	0.17749953	-0.16439995	0.13070449	-0.11230922	0.21891151	-0.16367869	0.1294699	-0.12759337	0.11287598	-0.19055511	0.14410058	-0.1955792	0.12354687	0.18061627	0.2026011	0.17302755	-0.22365971	-0.22799374	-0.12155435	-0.28843048	0.17371547	-0.17515594	0.17583367	0.12976742	0.15086278	0.13221152
AFF4	-0.17642458	-0.13011494	-0.121903725	0.104703255	-0.22209291	-0.19674711	0.17329141	0.19539073	-0.1397964	0.1023272	0.12057852	0.17923504	-0.1311296	-0.26350164	0.19183512	-0.14694245	-0.117185466	-0.23268431	-0.13162002	-0.14182353	-0.121420994	0.12884896	0.19374986	0.16746198	0.12863572	0.1698098	0.12281436	0.15870842	-0.1918489	-0.18657173	-0.19844589	0.17270303	-0.12488208	-0.111330844	0.15706784	-0.14960603	-0.15604955	-0.18748137	0.19170545	-0.18646678	0.15066648	-0.12404941	-0.3796453	-0.11278353	-0.16185288	0.1540376	-0.13321218	-0.12494988	-0.20563418	0.17676689	-0.098190695	-0.18113866	0.15298666	0.18519779	-0.21299888	-0.2537004	-0.1402193	0.11264137	-0.12532292	0.28984302	0.12086029	-0.15749896	-0.21172832	-0.15221284	0.11549219	0.11707446	-0.21091102	0.18361692	0.1344825	0.13476871	0.1596783	0.16027375	-0.17059372	0.13158709	0.1209857	0.16071188	0.14472046	-0.13353969	0.27956495	-0.19044358	-0.16432814	0.16845483	0.14495158	-0.12133422	-0.17671026	0.114231594	-0.16594553	0.13576087	0.19078861	0.14573468	0.16102497	-0.10937278	-0.12235434	0.1854617	0.17125583	-0.14280914	0.11923778	-0.11136484	0.22801466	-0.17912483	-0.11922569	-0.12545888	0.10685543	-0.20883106	0.13633972	-0.17402235	0.108426824	0.1579402	0.18283194	0.1592479	-0.20519733	-0.21448487	0.11872794	-0.27036804	0.17447357	-0.14816077	0.16953522	-0.13737048	0.14058064	0.14111759
AGO1	-0.28405038	-0.15668863	0.14877269	0.19201589	-0.22416922	-0.2660769	0.30293438	0.2926229	-0.21922113	0.14796564	0.14140557	0.18909165	0.16298085	-0.22396737	0.22807959	0.22080684	-0.17668043	-0.22961621	0.16071683	-0.19786379	-0.16242917	0.16202591	0.1909376	0.19000334	0.16530606	-0.15484367	-0.17469098	0.17390093	-0.22732492	-0.23698696	-0.19764248	0.17807536	-0.13134208	0.14130783	0.18596601	-0.18345593	-0.2322194	-0.15765247	0.23114128	-0.1852165	-0.17764267	0.17062041	-0.46105435	-0.18173918	0.20690401	0.153285	0.14634816	-0.19160296	-0.24336718	-0.1779936	0.12730415	0.12339674	0.19131726	0.27075794	-0.21404286	-0.24736814	0.17845859	0.2120971	-0.14213008	0.34777933	0.14561738	0.16543016	-0.31172925	-0.22842996	0.1464362	-0.14948604	-0.20561033	0.19828048	0.19954902	0.18339477	0.22099957	0.16628323	-0.24305458	-0.16196698	0.16281481	0.2023085	0.17606223	-0.14467746	0.19468108	-0.28097302	-0.20420244	0.21364278	0.14796059	-0.15133658	-0.18500756	-0.164579	-0.19817911	-0.14348848	0.23906094	0.16792387	0.1839424	0.1512028	-0.18075316	0.30533785	0.16549401	-0.20561557	0.21709985	-0.1931476	0.19783339	-0.17305018	0.17759614	-0.20190169	0.14417855	-0.15450597	-0.16151892	-0.22640409	-0.15394849	0.1935274	0.17566478	0.221598	-0.24129409	-0.22473451	0.14653905	-0.34492153	0.22944868	-0.17160507	0.21148792	-0.182682	0.19577427	-0.19911167
AGO2	-0.29336327	-0.16325957	0.18831743	0.2355312	-0.20389429	-0.30670205	0.31569734	0.35568365	-0.24350102	-0.16687052	0.16945772	-0.20818673	-0.18406518	-0.22288756	0.25691116	0.28374726	-0.23009868	-0.19256034	0.17873609	-0.21239436	-0.20156436	0.20376736	-0.19100255	0.16347861	0.19490549	-0.2052497	-0.25198957	-0.18286148	-0.2653344	-0.29893798	-0.20989926	0.22767375	-0.14890227	0.16450055	0.20614262	0.1765895	-0.33319896	0.18238257	0.22864343	-0.19364502	-0.21148294	0.18760848	-0.48440322	-0.23131432	0.32108796	-0.18671224	0.20532472	-0.22560354	-0.25594848	-0.17149553	0.20549507	0.22598426	0.24998096	0.3560008	-0.19690701	-0.23396666	0.2158644	0.31189382	0.16696584	0.393144	0.17672695	0.22879434	-0.35997713	-0.23200673	0.18064861	0.18133512	-0.20052637	0.20372255	0.27287152	0.239233	0.2500324	0.1695265	-0.2859164	-0.19095607	0.24614066	0.23641926	-0.20261975	-0.16399153	0.17393497	-0.3144295	-0.2233186	0.2609127	-0.16340615	-0.16803032	-0.18546148	-0.19771971	-0.2259242	-0.18166132	0.28195584	0.21113633	0.2039913	0.17735466	-0.14925507	0.34351066	0.14379528	-0.2584055	0.28274393	-0.24976186	0.17528933	-0.14399591	0.16439131	-0.22732562	0.19506384	-0.15283963	-0.20714055	-0.2405098	0.15522067	0.20486407	0.20573947	0.2516763	-0.2561546	-0.24104334	0.14693551	-0.35826153	0.2599997	-0.2463309	0.2818406	-0.19903488	0.22561379	-0.24429405
AHR	-0.21626745	0.15909244	-0.1963518	0.14031659	-0.18768555	-0.24085161	0.19836317	0.24870469	-0.1732136	0.1422842	0.14224163	0.21952258	0.19206926	-0.21825908	0.21634604	0.18135324	-0.15755725	-0.2287278	0.16922218	-0.14342982	-0.17608395	0.17097862	0.169881	0.15765725	0.15722612	0.14031035	-0.12611118	0.19667085	-0.23272066	-0.17715964	-0.2049974	0.20006804	-0.137231	0.14246006	0.15270232	-0.13890857	-0.17553754	-0.16124925	0.22309503	-0.1711481	0.15748166	0.15271087	-0.3614037	-0.15281215	0.14670151	0.15261231	0.1708859	0.13381067	-0.17617254	0.18800275	0.13899559	0.118809216	0.15792511	0.20897484	-0.18016489	-0.24631852	0.1792478	0.1539505	-0.1373233	0.34384844	0.19425884	-0.15171601	-0.2294787	-0.16578381	0.14220367	0.13069706	-0.19235593	0.19540699	-0.15975218	0.18435746	0.21102566	0.15704338	-0.24149626	0.16457202	0.14899506	0.20887241	-0.15029417	0.14062767	0.21635711	-0.20027389	-0.16811642	0.20912811	0.19250484	-0.1807814	0.18021552	-0.13576294	-0.18376501	0.13830145	0.22289513	0.13965361	0.20924015	-0.13746801	-0.1289624	0.24814089	0.14435685	-0.16597484	0.17861147	-0.18292907	0.1925471	-0.14236127	0.14660208	-0.16603869	0.17471266	-0.18059137	0.16719788	-0.19056569	-0.14808388	0.15114279	0.20720634	0.23133829	-0.20361695	-0.24161929	-0.15235773	-0.30205485	0.21747588	-0.16687356	0.19250908	0.13501573	0.162797	0.14853992
AHRR	-0.36035585	-0.2208664	-0.16087545	-0.18614231	-0.18309782	-0.20517358	-0.24509917	0.24400353	-0.19551288	-0.1839499	0.17197342	0.33839923	0.25074667	0.21596588	0.2820651	0.18811972	-0.25432402	0.1973616	-0.2369051	-0.26208857	0.19670664	-0.17980106	0.17672274	0.27429643	-0.17427664	0.21968983	0.14881103	0.22053072	-0.2884818	-0.24069764	-0.21997434	0.28229856	-0.19525743	-0.18373293	-0.20085216	-0.18149054	-0.16599253	-0.19181545	0.25028792	-0.22901821	-0.263274	-0.21135366	-0.31582022	0.20808272	0.18578263	-0.16945907	0.21809995	-0.22907516	-0.24919948	0.20786457	0.16001719	0.1813858	-0.16745241	0.24639179	-0.24948974	-0.25536343	-0.18309721	0.21911	-0.18205221	0.36280465	0.2057262	-0.25189742	-0.2745834	-0.31083328	0.22755069	0.16142647	-0.29866722	0.19572955	0.21400018	0.24087685	0.29136863	0.23148586	-0.22550803	-0.19781622	0.15176813	-0.23757769	0.24141757	0.20397438	0.20207241	-0.26333767	-0.28782225	0.20048109	-0.15524958	-0.22087227	-0.1964158	-0.2637068	-0.26710963	0.21404472	0.30259895	0.21144626	0.22361821	-0.19767201	0.20892353	0.2766305	-0.17770599	-0.1724863	0.16890267	-0.22969444	0.19713885	-0.19788854	0.20420887	-0.2711765	0.2221333	-0.20331398	-0.2099672	-0.29504174	-0.19771016	-0.24305488	0.22915609	0.29307303	-0.19432575	-0.2984826	0.17530255	-0.36292958	0.27999046	-0.21686283	0.2239496	0.16918693	-0.20569508	-0.1585515
AMH	-0.519731	-0.6157814	0.5382628	-0.49566886	-0.24788655	0.37255284	-0.33773994	-0.31844562	-0.17721738	-0.22500812	0.227778	-0.5334253	0.388056	0.31346172	0.26292014	0.366651	-0.4961235	-0.6541042	-0.45540422	-0.48016444	-0.6012601	0.2624783	0.4632541	0.33979228	-0.2743389	0.24652475	-0.38991827	0.4650646	0.45850345	0.45108622	0.30160046	0.5024503	-0.39460263	-0.55450624	0.54414725	-0.5629299	-0.30026117	-0.32945254	0.2568134	0.23861912	0.39021078	0.35065454	-0.5370752	0.22686948	-0.42744178	0.3223399	-0.4511703	-0.38251773	-0.49685687	0.2858372	-0.26224437	-0.26187813	0.24989599	0.36461475	0.23689067	-0.5277332	0.22165303	0.44730246	-0.2856541	0.53128695	-0.34734535	0.38632724	-0.3839092	0.54442996	0.26801527	-0.37590092	-0.32091632	0.4782978	-0.29058135	-0.34775314	-0.21496376	-0.32873756	-0.48441982	0.4036094	0.22126083	0.23927476	0.4858236	0.34345835	0.6876729	0.2944275	0.21364172	0.4884611	-0.17679897	0.4604613	0.49589974	-0.480633	-0.24925157	0.21589	0.18675126	-0.29155734	-0.37456653	-0.29960933	0.23115572	-0.35997695	0.46407652	0.30347925	-0.1765684	0.19621733	0.41430184	0.43927336	0.305638	0.32047823	0.32177624	-0.32212725	-0.6475925	-0.3627373	0.33030063	0.29472625	-0.30274585	-0.43413082	-0.30150047	-0.48657462	-0.4946139	-0.30925617	0.14874643	-0.25347826	0.43509054	-0.4653243	-0.4400501	0.35258967
APC	-0.20687018	-0.20060448	0.19501932	0.12425085	-0.262488	-0.2515139	0.19858377	0.22828571	-0.18177082	-0.14462979	-0.18834867	0.19055992	0.18683565	-0.20870002	0.23210299	0.1838041	-0.18465969	-0.2733152	-0.17933422	-0.1928644	0.1859447	-0.13585502	0.16838689	0.24628855	0.20097482	0.16719228	0.14891094	0.17359051	-0.18799563	-0.1867949	-0.2131419	0.17072953	0.2339446	0.1179559	0.13701405	-0.18770419	-0.17222482	-0.19829565	0.19575264	-0.15981056	-0.18464604	0.17626776	-0.40329444	-0.16889757	0.2078669	0.181581	-0.17090704	-0.23712415	-0.20708023	0.18162861	0.19253643	-0.18008395	-0.18125248	0.256761	-0.21210766	-0.32824534	0.16206568	0.14869958	-0.19945788	0.3573755	-0.13500978	0.18702506	-0.29942402	-0.2303882	0.1923942	-0.15595591	-0.17675899	0.17057824	-0.18271753	0.15014315	0.25945854	0.14808667	-0.27708936	-0.16715047	0.13548109	0.19915718	-0.16721374	-0.2031643	0.25509435	-0.22152126	-0.20368515	0.16936673	-0.1716018	0.19242018	-0.19433564	-0.16374807	-0.18229197	0.18052262	0.30349517	0.20333117	0.1452927	-0.12717964	-0.1983603	0.2353393	-0.1469981	0.13062859	0.14016518	-0.19887409	0.22662626	-0.223892	-0.14381146	-0.21418668	0.14732985	-0.22430454	-0.17217925	-0.20784235	0.14005925	-0.16215499	0.16823877	0.1863537	-0.19180515	-0.21971872	0.16911002	-0.349061	0.21519476	0.1554914	0.24217854	-0.26782548	0.2251135	-0.13830969
