Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
ADA2	-0.17050155	-0.21336988	-0.18448895	-0.18112274	-0.16517985	-0.17464755	-0.090907395	-0.114733204	-0.17837761	-0.18885511	-0.19058429	-0.13543189	-0.19039427	-0.13830784	-0.1463697	-0.1210644	-0.18790393	-0.13768563	-0.18972306	-0.16658767	-0.18670627	-0.20913413	-0.10051157	-0.17438322	-0.1995512	-0.13801429	-0.13782203	-0.18095797	-0.19086082	-0.08225851	-0.21674924	-0.15766421	-0.18023178	-0.20296855	-0.21301763	-0.21180914	-0.12700424	-0.15303504	-0.20272152	-0.20942827	-0.16955681	-0.1897373	-0.06317665	-0.19723015	-0.19644015	-0.17820305	-0.20293446	-0.15856189	-0.19844425	-0.13764751	-0.20116751	-0.17385702	-0.15890898	-0.14988026	-0.22645505	0.069481105	-0.13870084	-0.18726097	-0.16787659	-0.11881243	-0.20778072	-0.16183744	-0.15718834	-0.14687087	-0.16718878	-0.1345584	-0.2310472	-0.20166218	-0.1030098	-0.1933392	-0.18326783	-0.1682344	-0.1798176	-0.15775993	-0.21046698	-0.18766771	-0.18706839	-0.18766807	-0.13798547	-0.15424608	-0.19206837	-0.21473438	-0.18321766	-0.21311602	-0.116454914	-0.21563636	-0.2156834	-0.17870511	-0.1535013	-0.1793567	-0.18801816	-0.18253316	-0.17253864	-0.14624427	-0.15303944	-0.12544033	-0.12994793	-0.21761747	-0.10175758	-0.17788231	-0.18144834	-0.18950264	-0.19613317	-0.14051455	-0.1609298	-0.18891887	-0.21352032	-0.18344983	-0.2010828	-0.1887798	-0.116795	-0.20959206	-0.20322053	0.10497564	-0.21052761	-0.20073178	-0.113731995	-0.16203296	-0.13928795	-0.11903904
AEBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AFF1	-0.2523896	-0.22453265	-0.21578693	-0.20741999	-0.15785429	-0.25116956	-0.16117339	-0.12080763	-0.25184283	-0.2640391	-0.1939515	-0.20801419	-0.23041753	-0.1860653	0.20207775	-0.18401572	-0.26205635	-0.20235443	-0.2536576	-0.22357358	-0.21880852	-0.226941	-0.14828736	-0.24861237	-0.23022965	-0.20544022	-0.2028296	-0.23697115	-0.22113395	-0.14656278	-0.2755837	-0.20562999	-0.20583902	-0.20109779	-0.24200265	-0.22314768	-0.14074732	-0.17058222	-0.24496476	-0.22139739	-0.20845746	-0.23322472	0.11566848	-0.24767342	-0.1985626	-0.24898405	-0.21810275	-0.1955773	-0.17257167	-0.18429199	-0.26815936	-0.21969016	-0.1958204	-0.1708084	-0.26621634	-0.13311975	-0.19707845	-0.18621221	-0.21907525	0.20486082	-0.25241235	-0.2104957	-0.19936278	-0.24884255	-0.26106328	-0.24118246	-0.24567716	-0.25570238	-0.18387651	-0.2288672	-0.2719869	-0.20877405	-0.26163995	-0.14204201	-0.22454427	-0.2603778	-0.22184092	-0.21435316	-0.19947998	-0.21623293	-0.30650827	-0.24650314	-0.2009749	-0.21228355	-0.1815082	-0.25497943	-0.25573882	-0.24609841	-0.23442316	-0.23300336	-0.2277843	-0.23623396	-0.24392922	-0.22774506	-0.2656703	-0.16814975	-0.16941227	-0.2670484	-0.17126322	-0.2189316	-0.21721508	-0.2476689	-0.26505736	-0.12970269	-0.23877653	-0.23591532	-0.24228074	-0.20632601	-0.24534792	-0.21507278	0.1645132	-0.26006603	-0.24456932	-0.20635179	-0.27460873	-0.24827509	0.15519093	-0.19785953	-0.1209106	-0.14911965
AFF4	-0.27099845	-0.23709771	-0.23181933	-0.22597256	-0.17938225	-0.27032012	-0.1686205	-0.13676058	-0.2655778	-0.27999368	-0.21473466	-0.21417359	-0.2409575	-0.19400698	-0.21069534	-0.19457953	-0.27679533	-0.20749286	-0.27009732	-0.23570532	-0.23256546	-0.24232008	-0.15502907	-0.26650968	-0.24973598	-0.21735874	-0.21764286	-0.25007305	-0.240852	-0.15418166	-0.29105437	-0.21738334	-0.23491071	-0.2201447	-0.26081234	-0.24304208	-0.15718286	-0.19054645	-0.26521704	-0.23659222	-0.2225384	-0.2524447	0.116829924	-0.25738433	-0.2225521	-0.2604643	-0.235117	-0.20968291	-0.18465681	-0.19492465	-0.2765113	-0.23710418	-0.21375014	-0.17470726	-0.283286	-0.13779247	-0.2054525	-0.1910302	-0.23188783	-0.21022902	-0.26581562	-0.23817568	-0.21629596	-0.25411883	-0.27459627	-0.25148186	-0.2674278	-0.27547908	-0.19282188	-0.24386248	-0.29091582	-0.2256288	-0.27995256	-0.15626931	-0.23377433	-0.27237085	-0.24134131	-0.23292774	-0.21536951	-0.22664219	-0.31869024	-0.2614886	-0.21447141	-0.23656996	-0.19320843	-0.27328643	-0.27568036	-0.25269437	-0.25698918	-0.24852276	-0.24527578	-0.24868025	-0.25121957	-0.23788995	-0.27937722	-0.18381354	-0.17270696	-0.28305608	-0.17824583	-0.23827066	-0.23003608	-0.26130375	-0.28039882	-0.14978488	-0.25533283	-0.254538	-0.26109824	-0.22584543	-0.2635784	-0.23222816	0.16399845	-0.27955496	-0.26826596	-0.22096111	-0.2866843	-0.26662022	0.15900117	-0.21920207	-0.13505618	-0.15780555
AGO1	-0.17983054	-0.17452472	-0.17070559	-0.16472888	-0.12923187	-0.18240066	-0.09082214	-0.07464568	-0.16843575	-0.19478509	-0.17299803	-0.15075198	-0.17348269	-0.1377139	-0.14920218	-0.14001504	-0.19942993	-0.14272088	-0.18389985	-0.14888863	-0.16288029	-0.17821312	-0.10277419	-0.19470352	-0.1935886	-0.15474397	-0.1517021	-0.16843481	-0.18822056	-0.09886937	-0.20927092	-0.16530174	-0.18395296	-0.16082366	-0.18744147	-0.18127257	-0.09998313	-0.14478894	-0.20298643	-0.17856386	-0.14213914	-0.1634286	0.08233261	-0.18439361	-0.16300635	-0.1728777	-0.18154585	-0.15842138	-0.12809321	-0.14218923	-0.21709827	-0.16613625	-0.17035487	-0.11215974	-0.19920717	-0.11043135	-0.15014634	-0.13113621	-0.1706696	0.13927007	-0.18331754	-0.17603488	-0.12741184	-0.16234627	-0.18582635	-0.16301572	-0.20422205	-0.21036582	-0.14185049	-0.18169443	-0.21434212	-0.16904601	-0.19137238	-0.13195156	-0.17231986	-0.19207712	-0.16161071	-0.18302569	-0.15852785	-0.1429611	-0.21824253	-0.18789005	-0.13956021	-0.16855928	-0.13767639	-0.18631445	-0.20111495	-0.18680717	-0.1813777	-0.1791904	-0.1823188	-0.18728848	-0.18946408	-0.14485045	-0.2066525	-0.12852888	-0.110561304	-0.19430982	-0.12515545	-0.17746696	-0.15585409	-0.18276931	-0.18949057	-0.11718059	-0.17048872	-0.18520874	-0.18168259	-0.16042513	-0.18242338	-0.17003874	0.10077953	-0.20281515	-0.19226806	-0.128658	-0.19421254	-0.1983111	-0.1032271	-0.16764118	-0.11191793	-0.108172394
AGO2	-0.16152659	-0.15899368	-0.15733448	-0.13837016	-0.11327968	-0.114314586	-0.07049018	-0.06617739	-0.14890638	-0.19188318	-0.16393277	-0.11666693	-0.16763486	-0.11913166	-0.13098872	-0.104221836	-0.18242055	-0.12830757	-0.15099281	-0.14418525	-0.14610764	-0.14682677	-0.09466247	-0.15712199	-0.14165094	-0.15857896	-0.110591	-0.14373866	-0.16510692	-0.06373001	-0.19222286	-0.14991365	-0.16207893	-0.17216161	-0.14780982	-0.16320394	-0.07183619	-0.1290859	-0.1626399	-0.15456222	-0.1430263	-0.1597735	0.075955994	-0.15681104	-0.1394296	-0.1291677	-0.17603526	-0.132465	-0.14166415	-0.13319306	-0.18800357	-0.1366371	-0.14406255	-0.08779199	-0.1719752	-0.11609965	-0.11497663	-0.097188674	-0.13634098	0.106319256	-0.17524944	-0.14578179	-0.10894812	-0.13357346	-0.15173917	-0.14838688	-0.18568951	-0.20030646	-0.13737744	-0.1695102	-0.15957023	-0.16363582	-0.16148685	-0.14924161	-0.15266696	-0.15344669	-0.13984323	-0.16142406	-0.1202214	-0.11745872	-0.18611757	-0.15211779	-0.13724826	-0.16581784	-0.11879555	-0.16971533	-0.16580144	-0.15338983	-0.16464768	-0.14703727	-0.15741038	-0.15051751	-0.16573384	-0.11731799	-0.18668175	-0.1002193	-0.097556524	-0.16291244	-0.10394097	-0.15453242	-0.1420653	-0.14956851	-0.1557309	-0.11975138	-0.15464556	-0.15337287	-0.16277644	-0.14552575	-0.14726135	-0.14921992	0.08304465	-0.14465559	-0.17647225	-0.11897384	-0.17329288	-0.18120871	0.08039207	-0.13846709	-0.09815129	-0.09881545
AHR	-0.24563077	-0.20802847	-0.1915362	-0.19027199	-0.15983969	-0.23176725	-0.1417329	-0.10627538	-0.22306426	-0.24751066	-0.18860598	-0.17969252	-0.20113626	-0.16742145	0.18054579	-0.16318853	-0.22852059	-0.16320728	-0.22562236	-0.19527906	-0.1971132	-0.21588436	-0.13392083	-0.22914407	-0.22580078	-0.19141062	-0.1903831	-0.21372963	-0.20981501	-0.13088495	-0.24134879	-0.1929529	-0.20776427	-0.20792283	-0.23440683	-0.21497093	-0.14371073	-0.16200154	-0.24104199	-0.21306919	-0.18900812	-0.21286203	0.10145383	-0.22570336	-0.19929825	-0.22062081	-0.2069406	-0.18009047	-0.16962823	0.16188258	-0.24711294	-0.20972045	-0.19331527	-0.16288625	-0.24507831	-0.11209208	-0.17112999	-0.17424975	-0.1992794	0.17681308	-0.22277752	-0.21141224	-0.1803109	-0.21893793	-0.23068127	-0.20952493	-0.23573035	-0.24150501	-0.1659432	-0.21101446	-0.24718279	-0.1968653	-0.23670422	-0.14343658	-0.2072887	-0.23230086	-0.2008712	-0.19953196	-0.18396997	-0.20219445	-0.27128872	-0.23820317	-0.1893438	-0.20057845	-0.1551539	-0.23156199	-0.24243613	-0.21883933	-0.2177981	-0.21571551	-0.21727388	-0.22647686	-0.21934716	-0.20100065	-0.25835374	-0.16307308	-0.14829569	-0.24863638	-0.1502377	-0.20136477	-0.20350307	-0.23007107	-0.23546867	-0.13942568	-0.21841103	-0.23681524	-0.22686361	-0.19938484	-0.22554426	-0.19645344	0.14694697	-0.24019398	-0.22938535	-0.18658799	-0.246342	-0.23067917	0.14086078	-0.18717419	-0.13022658	-0.13606262
AHRR	-0.13729137	-0.11725821	-0.16570716	-0.12647523	-0.10270256	-0.1825568	-0.099227875	-0.09337233	-0.18464592	-0.13569067	-0.1060435	-0.0917781	-0.15766667	-0.12317447	-0.10625043	-0.13159941	-0.14972253	-0.1434334	-0.11465437	-0.122791275	-0.13511667	-0.14930026	-0.0839433	-0.13325515	-0.1515966	-0.12123723	-0.13796972	-0.14584224	-0.13546404	-0.07785219	-0.14359899	-0.09396959	-0.1480529	-0.16570589	-0.14027847	-0.15696281	-0.074684076	-0.13888977	-0.17209744	-0.14403844	-0.12757489	-0.16976345	-0.09906249	-0.10291344	-0.1407631	-0.15467405	-0.12670419	-0.08719455	-0.109033294	0.09350528	-0.17746925	-0.12821776	-0.13133767	-0.09260656	-0.12046158	-0.09832393	-0.12168731	-0.09996705	-0.11823407	-0.14936715	-0.12179331	-0.14158379	-0.09111095	-0.13202848	-0.12676997	-0.15140116	-0.14789738	-0.14039515	-0.091218874	-0.14498825	-0.15130161	-0.12557377	-0.15906383	-0.11611512	-0.17357834	-0.12812777	-0.13522734	-0.13115579	-0.12247518	-0.108469956	-0.17453875	-0.16534428	-0.16955169	-0.13291249	-0.111375384	-0.1316844	-0.14334247	-0.13823533	-0.12547356	-0.12290174	-0.14603716	-0.14370102	-0.11381372	-0.1377578	-0.15486854	-0.093304545	-0.14863606	-0.16901343	-0.085214436	-0.11833483	-0.15515985	-0.13650934	-0.13670845	-0.100488774	-0.13190086	-0.121285304	-0.17106658	-0.14599273	-0.11321593	-0.116098434	-0.110613495	-0.13295002	-0.13628207	-0.13094799	-0.1207664	-0.1336109	-0.089676514	-0.12272895	-0.082891986	-0.12563708
AMH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APC	-0.19483359	-0.20376945	-0.18432024	-0.18321854	-0.16336574	-0.18405427	-0.10881148	-0.10522609	-0.20186202	-0.21441624	-0.19142301	-0.15657595	-0.20546475	-0.15796474	-0.15336742	-0.14140534	-0.21060409	-0.14736624	-0.19214952	-0.16505982	-0.18108678	-0.21756472	-0.11305329	-0.19380784	-0.2096878	-0.15732536	-0.13991684	-0.186446	-0.20838438	-0.0889533	-0.21084777	-0.17055205	-0.19193979	-0.22221823	-0.22678791	-0.24355711	-0.117368974	-0.18026836	-0.23310849	-0.22956423	-0.1589954	-0.17357014	-0.069339775	-0.1867877	-0.1954297	-0.18119225	-0.2156575	-0.16340162	-0.20449433	-0.15664165	-0.21419957	-0.1802774	-0.16796468	-0.12929696	-0.23138292	0.06867784	-0.14053899	-0.16635898	-0.19167279	-0.14461367	-0.21279898	-0.18842758	-0.15663987	-0.18126102	-0.17935097	-0.15020233	-0.24113214	-0.23802173	-0.11590594	-0.20749217	-0.21181251	-0.18398613	-0.18721347	-0.1804311	-0.21308368	-0.18360165	-0.17629725	-0.21204506	-0.15806808	-0.1710994	-0.2091968	-0.2313124	-0.18450601	-0.20166442	-0.1304747	-0.21410108	-0.22300494	-0.15302202	-0.17186008	-0.18655004	-0.20001243	-0.20122625	-0.18976635	-0.14808115	-0.19180998	-0.12996332	-0.1453737	-0.20665811	-0.11500761	-0.1720409	-0.18580166	-0.19376831	-0.21445684	-0.15254171	-0.1784728	-0.20608999	-0.21753807	-0.18762654	-0.19179754	-0.19229963	-0.11293764	-0.21800464	-0.21920438	-0.13459241	-0.19837183	-0.23049317	-0.108780704	-0.16540793	-0.15496702	-0.12491407
